chargesheet_id,case_id,court_id,court_name,filing_date,filing_officer_id,chargesheet_status
CHG002124,CR008951,CRT0038,Chamarajanagar Civil Judge and JMFC Court,2025-02-04,EMP003258,Filed
CHG002125,CR008959,CRT0106,Mandya District and Sessions Court,2026-07-03,EMP006707,Filed
CHG002126,CR008960,CRT0109,Mandya Family Court,2025-07-17,EMP006675,Filed
CHG002127,CR008961,CRT0053,Chitradurga Civil Judge and JMFC Court,2026-10-14,EMP003374,Filed
CHG002128,CR008962,CRT0034,Bidar Family Court,2026-04-19,EMP002985,Filed
CHG002129,CR008964,CRT0091,Kodagu District and Sessions Court,2026-07-13,EMP005836,Accepted
CHG002130,CR008970,CRT0003,Bagalkote Civil Judge and JMFC Court,2026-10-19,EMP000040,Filed
CHG002131,CR008978,CRT0097,Kolar Senior Civil Court,2024-12-26,EMP006081,Filed
CHG002132,CR008980,CRT0079,Hassan Family Court,2025-12-29,EMP004984,Filed
CHG002133,CR008984,CRT0114,Mysuru Family Court,2025-04-28,EMP007131,Filed
CHG002134,CR008990,CRT0035,Bidar Special Court,2026-01-17,EMP003201,Accepted
CHG002135,CR008993,CRT0024,Bengaluru South Family Court,2026-11-09,EMP001582,Filed
CHG002136,CR008998,CRT0080,Hassan Special Court,2026-04-23,EMP004718,Accepted
CHG002137,CR008999,CRT0129,Tumakuru Family Court,2025-07-15,EMP008641,Filed
CHG002138,CR009002,CRT0125,Shivamogga Special Court,2026-07-28,EMP008010,Filed
CHG002139,CR009011,CRT0074,Gadag Family Court,2025-12-11,EMP004589,Accepted
CHG002140,CR009013,CRT0049,Chikkamagaluru Family Court,2024-09-12,EMP003310,Filed
CHG002141,CR009021,CRT0076,Hassan District and Sessions Court,2026-09-16,EMP005012,Filed
CHG002142,CR009023,CRT0038,Chamarajanagar Civil Judge and JMFC Court,2026-05-01,EMP003254,Filed
CHG002143,CR009024,CRT0126,Tumakuru District and Sessions Court,2025-01-10,EMP008455,Accepted
CHG002144,CR009025,CRT0078,Hassan Civil Judge and JMFC Court,2026-05-03,EMP004700,Filed
CHG002145,CR009028,CRT0042,Chikkaballapura Senior Civil Court,2027-01-05,EMP003281,Accepted
CHG002146,CR009034,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-10-12,EMP008544,Filed
CHG002147,CR009040,CRT0148,Vijayapura Civil Judge and JMFC Court,2025-10-19,EMP009852,Filed
CHG002148,CR009041,CRT0115,Mysuru Special Court,2025-12-05,EMP002130,Filed
CHG002149,CR009044,CRT0056,Dakshina Kannada District and Sessions Court,2026-05-01,EMP003548,Accepted
CHG002150,CR009045,CRT0082,Haveri Senior Civil Court,2026-06-06,EMP005257,Accepted
CHG002151,CR009048,CRT0052,Chitradurga Senior Civil Court,2026-06-30,EMP003339,Returned for Correction
CHG002152,CR009056,CRT0118,Raichur Civil Judge and JMFC Court,2025-09-05,EMP007738,Filed
CHG002153,CR009062,CRT0087,Kalaburagi Senior Civil Court,2025-03-26,EMP005354,Filed
CHG002154,CR009066,CRT0106,Mandya District and Sessions Court,2025-05-14,EMP006825,Filed
CHG002155,CR009073,CRT0149,Vijayapura Family Court,2026-10-19,EMP009725,Accepted
CHG002156,CR009077,CRT0076,Hassan District and Sessions Court,2025-08-05,EMP004884,Filed
CHG002157,CR009081,CRT0050,Chikkamagaluru Special Court,2025-03-16,EMP003308,Filed
CHG002158,CR009083,CRT0124,Shivamogga Family Court,2025-09-20,EMP007998,Filed
CHG002159,CR009087,CRT0140,Uttara Kannada Special Court,2025-07-22,EMP009188,Filed
CHG002160,CR009095,CRT0099,Kolar Family Court,2025-10-26,EMP006288,Filed
CHG002161,CR009096,CRT0107,Mandya Senior Civil Court,2025-12-23,EMP006706,Accepted
CHG002162,CR009099,CRT0126,Tumakuru District and Sessions Court,2025-02-27,EMP008822,Accepted
CHG002163,CR009102,CRT0024,Bengaluru South Family Court,2026-05-01,EMP001535,Accepted
CHG002164,CR009103,CRT0115,Mysuru Special Court,2025-04-10,EMP007297,Filed
CHG002165,CR009112,CRT0076,Hassan District and Sessions Court,2024-11-12,EMP004673,Filed
CHG002166,CR009113,CRT0089,Kalaburagi Family Court,2026-07-04,EMP005481,Filed
CHG002167,CR009124,CRT0078,Hassan Civil Judge and JMFC Court,2026-04-26,EMP004874,Filed
CHG002168,CR009126,CRT0017,Bengaluru Rural Senior Civil Court,2025-02-19,EMP001357,Filed
CHG002169,CR009131,CRT0013,Belagavi Civil Judge and JMFC Court,2025-09-13,EMP000833,Accepted
CHG002170,CR009133,CRT0091,Kodagu District and Sessions Court,2026-10-14,EMP005760,Filed
CHG002171,CR009137,CRT0042,Chikkaballapura Senior Civil Court,2026-11-27,EMP003266,Filed
CHG002172,CR009140,CRT0044,Chikkaballapura Family Court,2025-01-17,EMP003282,Accepted
CHG002173,CR009141,CRT0099,Kolar Family Court,2025-07-03,EMP006192,Filed
CHG002174,CR009143,CRT0129,Tumakuru Family Court,2025-05-29,EMP008660,Accepted
CHG002175,CR009150,CRT0088,Kalaburagi Civil Judge and JMFC Court,2025-05-22,EMP005524,Filed
CHG002176,CR009151,CRT0011,Belagavi District and Sessions Court,2024-11-08,EMP000978,Filed
CHG002177,CR009155,CRT0022,Bengaluru South Senior Civil Court,2025-01-15,EMP001567,Filed
CHG002178,CR009156,CRT0110,Mandya Special Court,2026-08-14,EMP006634,Filed
CHG002179,CR009158,CRT0098,Kolar Civil Judge and JMFC Court,2024-09-04,EMP006346,Accepted
CHG002180,CR009164,CRT0069,Dharwad Family Court,2026-06-02,EMP004325,Filed
CHG002181,CR009166,CRT0032,Bidar Senior Civil Court,2025-10-13,EMP002951,Accepted
CHG002182,CR009170,CRT0041,Chikkaballapura District and Sessions Court,2025-01-26,EMP003292,Filed
CHG002183,CR009172,CRT0110,Mandya Special Court,2025-02-09,EMP006972,Filed
CHG002184,CR009175,CRT0125,Shivamogga Special Court,2026-03-30,EMP008059,Filed
CHG002185,CR009177,CRT0137,Uttara Kannada Senior Civil Court,2024-12-18,EMP009335,Filed
CHG002186,CR009179,CRT0123,Shivamogga Civil Judge and JMFC Court,2025-09-20,EMP008387,Returned for Correction
CHG002187,CR009183,CRT0130,Tumakuru Special Court,2025-04-16,EMP008663,Filed
CHG002188,CR009185,CRT0052,Chitradurga Senior Civil Court,2024-11-24,EMP003346,Accepted
CHG002189,CR009186,CRT0022,Bengaluru South Senior Civil Court,2026-09-09,EMP001591,Filed
CHG002190,CR009188,CRT0079,Hassan Family Court,2026-09-23,EMP004962,Filed
CHG002191,CR009189,CRT0064,Davanagere Family Court,2026-07-30,EMP003927,Filed
CHG002192,CR009191,CRT0088,Kalaburagi Civil Judge and JMFC Court,2025-11-16,EMP005417,Accepted
CHG002193,CR009193,CRT0108,Mandya Civil Judge and JMFC Court,2026-10-08,EMP006993,Accepted
CHG002194,CR009194,CRT0147,Vijayapura Senior Civil Court,2025-11-21,EMP009517,Filed
CHG002195,CR009197,CRT0130,Tumakuru Special Court,2026-07-24,EMP008811,Accepted
CHG002196,CR009199,CRT0116,Raichur District and Sessions Court,2025-04-17,EMP007916,Filed
CHG002197,CR009200,CRT0124,Shivamogga Family Court,2025-04-19,EMP008149,Accepted
CHG002198,CR009212,CRT0108,Mandya Civil Judge and JMFC Court,2025-01-02,EMP006732,Filed
CHG002199,CR009214,CRT0046,Chikkamagaluru District and Sessions Court,2025-02-24,EMP003299,Filed
CHG002200,CR009218,CRT0104,Koppal Family Court,2026-01-24,EMP006399,Accepted
CHG002201,CR009224,CRT0079,Hassan Family Court,2024-12-25,EMP004719,Accepted
CHG002202,CR009226,CRT0014,Belagavi Family Court,2026-09-08,EMP000559,Filed
CHG002203,CR009229,CRT0086,Kalaburagi District and Sessions Court,2026-02-22,EMP005423,Accepted
CHG002204,CR009235,CRT0077,Hassan Senior Civil Court,2024-12-06,EMP004712,Filed
CHG002205,CR009236,CRT0043,Chikkaballapura Civil Judge and JMFC Court,2026-02-24,EMP003272,Filed
CHG002206,CR009239,CRT0106,Mandya District and Sessions Court,2025-07-20,EMP006667,Filed
CHG002207,CR009244,CRT0099,Kolar Family Court,2025-03-17,EMP006323,Filed
CHG002208,CR009246,CRT0019,Bengaluru Rural Family Court,2026-12-04,EMP001343,Filed
CHG002209,CR009248,CRT0108,Mandya Civil Judge and JMFC Court,2025-04-27,EMP007035,Accepted
CHG002210,CR009249,CRT0027,Bengaluru Urban Senior Civil Court,2025-12-16,EMP002683,Filed
CHG002211,CR009258,CRT0122,Shivamogga Senior Civil Court,2026-02-27,EMP008030,Filed
CHG002212,CR009266,CRT0048,Chikkamagaluru Civil Judge and JMFC Court,2025-03-28,EMP003300,Filed
CHG002213,CR009267,CRT0070,Dharwad Special Court,2025-11-04,EMP004235,Filed
CHG002214,CR009270,CRT0080,Hassan Special Court,2026-07-24,EMP004909,Accepted
CHG002215,CR009292,CRT0084,Haveri Family Court,2025-01-04,EMP005208,Accepted
CHG002216,CR009295,CRT0051,Chitradurga District and Sessions Court,2025-11-01,EMP003325,Filed
CHG002217,CR009297,CRT0127,Tumakuru Senior Civil Court,2026-02-01,EMP008802,Filed
CHG002218,CR009302,CRT0055,Chitradurga Special Court,2026-08-27,EMP000889,Filed
CHG002219,CR009306,CRT0097,Kolar Senior Civil Court,2025-12-31,EMP006124,Filed
CHG002220,CR009312,CRT0075,Gadag Special Court,2025-08-14,EMP004523,Filed
CHG002221,CR009321,CRT0109,Mandya Family Court,2025-07-25,EMP006795,Filed
CHG002222,CR009335,CRT0123,Shivamogga Civil Judge and JMFC Court,2026-01-19,EMP008045,Filed
CHG002223,CR009344,CRT0085,Haveri Special Court,2025-03-23,EMP005048,Accepted
CHG002224,CR009345,CRT0030,Bengaluru Urban Special Court,2025-08-05,EMP002173,Accepted
CHG002225,CR009348,CRT0030,Bengaluru Urban Special Court,2025-01-15,EMP002200,Filed
CHG002226,CR009349,CRT0068,Dharwad Civil Judge and JMFC Court,2025-05-22,EMP003860,Accepted
CHG002227,CR009351,CRT0062,Davanagere Senior Civil Court,2025-07-28,EMP003896,Filed
CHG002228,CR009354,CRT0013,Belagavi Civil Judge and JMFC Court,2025-05-15,EMP000617,Filed
CHG002229,CR009358,CRT0118,Raichur Civil Judge and JMFC Court,2026-03-25,EMP007765,Filed
CHG002230,CR009365,CRT0120,Raichur Special Court,2026-02-26,EMP007701,Filed
CHG002231,CR009366,CRT0108,Mandya Civil Judge and JMFC Court,2025-08-15,EMP006753,Accepted
CHG002232,CR009368,CRT0131,Udupi District and Sessions Court,2025-12-17,EMP008930,Returned for Correction
CHG002233,CR009370,CRT0068,Dharwad Civil Judge and JMFC Court,2025-06-11,EMP002637,Accepted
CHG002234,CR009372,CRT0072,Gadag Senior Civil Court,2025-01-02,EMP004488,Filed
CHG002235,CR009373,CRT0097,Kolar Senior Civil Court,2026-06-13,EMP006060,Accepted
CHG002236,CR009374,CRT0106,Mandya District and Sessions Court,2026-12-08,EMP006984,Filed
CHG002237,CR009375,CRT0076,Hassan District and Sessions Court,2026-02-22,EMP004902,Accepted
CHG002238,CR009376,CRT0100,Kolar Special Court,2024-09-02,EMP006057,Filed
CHG002239,CR009377,CRT0117,Raichur Senior Civil Court,2025-12-02,EMP007932,Filed
CHG002240,CR009393,CRT0155,Yadgir Special Court,2026-07-25,EMP010002,Filed
CHG002241,CR009405,CRT0016,Bengaluru Rural District and Sessions Court,2025-06-02,EMP001367,Filed
CHG002242,CR009406,CRT0087,Kalaburagi Senior Civil Court,2025-04-16,EMP005467,Accepted
CHG002243,CR009409,CRT0119,Raichur Family Court,2025-09-03,EMP007868,Filed
CHG002244,CR009410,CRT0090,Kalaburagi Special Court,2026-01-26,EMP005637,Filed
CHG002245,CR009414,CRT0131,Udupi District and Sessions Court,2025-06-21,EMP008993,Accepted
CHG002246,CR009417,CRT0082,Haveri Senior Civil Court,2026-01-16,EMP005188,Filed
CHG002247,CR009420,CRT0057,Dakshina Kannada Senior Civil Court,2026-09-07,EMP003441,Filed
CHG002248,CR009423,CRT0103,Koppal Civil Judge and JMFC Court,2024-12-23,EMP006515,Filed
CHG002249,CR009428,CRT0127,Tumakuru Senior Civil Court,2025-01-06,EMP008709,Filed
CHG002250,CR009430,CRT0079,Hassan Family Court,2024-12-31,EMP004732,Filed
CHG002251,CR009431,CRT0128,Tumakuru Civil Judge and JMFC Court,2025-11-13,EMP000888,Filed
CHG002252,CR009434,CRT0125,Shivamogga Special Court,2026-07-07,EMP008003,Filed
CHG002253,CR009435,CRT0100,Kolar Special Court,2025-04-19,EMP006069,Filed
CHG002254,CR009436,CRT0136,Uttara Kannada District and Sessions Court,2025-03-13,EMP009328,Filed
CHG002255,CR009439,CRT0092,Kodagu Senior Civil Court,2026-02-03,EMP005824,Filed
CHG002256,CR009441,CRT0017,Bengaluru Rural Senior Civil Court,2025-06-26,EMP001231,Filed
CHG002257,CR009442,CRT0042,Chikkaballapura Senior Civil Court,2026-03-26,EMP003273,Filed
CHG002258,CR009443,CRT0049,Chikkamagaluru Family Court,2025-06-14,EMP003312,Filed
CHG002259,CR009449,CRT0122,Shivamogga Senior Civil Court,2025-07-27,EMP008112,Accepted
CHG002260,CR009452,CRT0098,Kolar Civil Judge and JMFC Court,2025-06-04,EMP006168,Filed
CHG002261,CR009455,CRT0121,Shivamogga District and Sessions Court,2026-06-16,EMP007993,Filed
CHG002262,CR009458,CRT0023,Bengaluru South Civil Judge and JMFC Court,2026-09-19,EMP001528,Accepted
CHG002263,CR009459,CRT0149,Vijayapura Family Court,2026-10-31,EMP009610,Filed
CHG002264,CR009464,CRT0022,Bengaluru South Senior Civil Court,2026-10-23,EMP001613,Filed
CHG002265,CR009469,CRT0010,Ballari Special Court,2025-07-12,EMP000335,Filed
CHG002266,CR009475,CRT0117,Raichur Senior Civil Court,2026-04-18,EMP007687,Filed
CHG002267,CR009477,CRT0071,Gadag District and Sessions Court,2025-11-08,EMP004484,Filed
CHG002268,CR009480,CRT0098,Kolar Civil Judge and JMFC Court,2026-01-14,EMP006275,Filed
CHG002269,CR009486,CRT0120,Raichur Special Court,2025-09-11,EMP000887,Filed
CHG002270,CR009488,CRT0043,Chikkaballapura Civil Judge and JMFC Court,2026-03-25,EMP003265,Filed
CHG002271,CR009495,CRT0123,Shivamogga Civil Judge and JMFC Court,2026-07-04,EMP007988,Filed
CHG002272,CR009500,CRT0042,Chikkaballapura Senior Civil Court,2025-02-08,EMP003294,Filed
CHG002273,CR009503,CRT0082,Haveri Senior Civil Court,2026-03-14,EMP005164,Filed
CHG002274,CR009507,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-08-20,EMP008595,Filed
CHG002275,CR009508,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-10-10,EMP008617,Filed
CHG002276,CR009513,CRT0110,Mandya Special Court,2026-04-12,EMP006898,Filed
CHG002277,CR009517,CRT0136,Uttara Kannada District and Sessions Court,2025-08-11,EMP009239,Accepted
CHG002278,CR009526,CRT0106,Mandya District and Sessions Court,2026-07-22,EMP006908,Filed
CHG002279,CR009530,CRT0114,Mysuru Family Court,2025-03-15,EMP007162,Filed
CHG002280,CR009533,CRT0064,Davanagere Family Court,2026-07-16,EMP004030,Filed
CHG002281,CR009538,CRT0043,Chikkaballapura Civil Judge and JMFC Court,2024-12-18,EMP003293,Filed
CHG002282,CR009544,CRT0079,Hassan Family Court,2026-01-22,EMP004751,Filed
CHG002283,CR009545,CRT0075,Gadag Special Court,2026-08-07,EMP004570,Accepted
CHG002284,CR009549,CRT0064,Davanagere Family Court,2026-08-07,EMP003907,Filed
CHG002285,CR009552,CRT0097,Kolar Senior Civil Court,2025-03-25,EMP006241,Filed
CHG002286,CR009561,CRT0134,Udupi Family Court,2024-11-24,EMP009007,Accepted
CHG002287,CR009562,CRT0107,Mandya Senior Civil Court,2026-03-24,EMP003315,Filed
CHG002288,CR009563,CRT0100,Kolar Special Court,2025-09-10,EMP006166,Filed
CHG002289,CR009568,CRT0037,Chamarajanagar Senior Civil Court,2025-06-20,EMP003256,Filed
CHG002290,CR009570,CRT0011,Belagavi District and Sessions Court,2026-09-13,EMP000889,Accepted
CHG002291,CR009576,CRT0130,Tumakuru Special Court,2025-10-25,EMP008454,Filed
CHG002292,CR009579,CRT0098,Kolar Civil Judge and JMFC Court,2026-01-10,EMP006079,Filed
CHG002293,CR009582,CRT0048,Chikkamagaluru Civil Judge and JMFC Court,2026-06-24,EMP003300,Filed
CHG002294,CR009583,CRT0078,Hassan Civil Judge and JMFC Court,2024-10-17,EMP004831,Filed
CHG002295,CR009586,CRT0080,Hassan Special Court,2024-10-10,EMP004914,Accepted
CHG002296,CR009592,CRT0023,Bengaluru South Civil Judge and JMFC Court,2025-05-27,EMP001648,Filed
CHG002297,CR009593,CRT0137,Uttara Kannada Senior Civil Court,2025-05-31,EMP009166,Filed
CHG002298,CR009595,CRT0126,Tumakuru District and Sessions Court,2025-07-29,EMP008749,Returned for Correction
CHG002299,CR009596,CRT0107,Mandya Senior Civil Court,2026-02-06,EMP006645,Accepted
CHG002300,CR009600,CRT0080,Hassan Special Court,2026-04-12,EMP004764,Filed
CHG002301,CR009601,CRT0077,Hassan Senior Civil Court,2025-05-22,EMP004656,Filed
CHG002302,CR009602,CRT0063,Davanagere Civil Judge and JMFC Court,2026-05-10,EMP003920,Filed
CHG002303,CR009604,CRT0109,Mandya Family Court,2026-07-14,EMP006752,Filed
CHG002304,CR009607,CRT0113,Mysuru Civil Judge and JMFC Court,2025-12-29,EMP007483,Accepted
CHG002305,CR009609,CRT0154,Yadgir Family Court,2025-08-19,EMP010003,Filed
CHG002306,CR009610,CRT0047,Chikkamagaluru Senior Civil Court,2026-07-16,EMP003296,Filed
CHG002307,CR009615,CRT0129,Tumakuru Family Court,2026-09-19,EMP000886,Filed
CHG002308,CR009616,CRT0090,Kalaburagi Special Court,2025-09-26,EMP005649,Accepted
CHG002309,CR009625,CRT0123,Shivamogga Civil Judge and JMFC Court,2025-02-15,EMP008338,Filed
CHG002310,CR009626,CRT0093,Kodagu Civil Judge and JMFC Court,2025-10-04,EMP005917,Filed
CHG002311,CR009627,CRT0050,Chikkamagaluru Special Court,2025-06-12,EMP003309,Filed
CHG002312,CR009629,CRT0122,Shivamogga Senior Civil Court,2025-04-06,EMP008129,Filed
CHG002313,CR009630,CRT0007,Ballari Senior Civil Court,2025-08-03,EMP000313,Filed
CHG002314,CR009631,CRT0066,Dharwad District and Sessions Court,2024-09-12,EMP004234,Accepted
CHG002315,CR009634,CRT0108,Mandya Civil Judge and JMFC Court,2024-12-25,EMP006986,Filed
CHG002316,CR009637,CRT0147,Vijayapura Senior Civil Court,2026-05-24,EMP009708,Filed
CHG002317,CR009642,CRT0021,Bengaluru South District and Sessions Court,2024-10-11,EMP001553,Filed
CHG002318,CR009644,CRT0131,Udupi District and Sessions Court,2025-12-08,EMP008900,Filed
CHG002319,CR009654,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-04-18,EMP008859,Accepted
CHG002320,CR009656,CRT0123,Shivamogga Civil Judge and JMFC Court,2025-10-13,EMP008295,Accepted
CHG002321,CR009657,CRT0100,Kolar Special Court,2024-10-27,EMP006352,Returned for Correction
CHG002322,CR009661,CRT0128,Tumakuru Civil Judge and JMFC Court,2026-10-21,EMP008819,Filed
CHG002323,CR009669,CRT0121,Shivamogga District and Sessions Court,2025-05-02,EMP008025,Filed
CHG002324,CR009670,CRT0007,Ballari Senior Civil Court,2026-05-20,EMP000333,Filed
CHG002325,CR009674,CRT0049,Chikkamagaluru Family Court,2026-09-10,EMP003298,Filed
CHG002326,CR009677,CRT0036,Chamarajanagar District and Sessions Court,2026-05-05,EMP003258,Filed
CHG002327,CR009684,CRT0081,Haveri District and Sessions Court,2026-05-08,EMP005075,Filed
CHG002328,CR009689,CRT0097,Kolar Senior Civil Court,2024-12-14,EMP006148,Filed
CHG002329,CR009692,CRT0123,Shivamogga Civil Judge and JMFC Court,2025-07-26,EMP008192,Filed
CHG002330,CR009694,CRT0047,Chikkamagaluru Senior Civil Court,2026-07-12,EMP003295,Filed
CHG002331,CR009695,CRT0108,Mandya Civil Judge and JMFC Court,2024-11-24,EMP006717,Accepted
CHG002332,CR009700,CRT0047,Chikkamagaluru Senior Civil Court,2026-08-29,EMP003301,Filed
CHG002333,CR009702,CRT0053,Chitradurga Civil Judge and JMFC Court,2026-02-25,EMP000886,Accepted
CHG002334,CR009712,CRT0057,Dakshina Kannada Senior Civil Court,2024-10-22,EMP003424,Accepted
CHG002335,CR009713,CRT0154,Yadgir Family Court,2026-07-19,EMP009994,Accepted
CHG002336,CR009716,CRT0076,Hassan District and Sessions Court,2025-02-21,EMP004924,Filed
CHG002337,CR009718,CRT0123,Shivamogga Civil Judge and JMFC Court,2025-06-23,EMP008217,Filed
CHG002338,CR009723,CRT0078,Hassan Civil Judge and JMFC Court,2025-12-03,EMP004979,Filed
CHG002339,CR009725,CRT0057,Dakshina Kannada Senior Civil Court,2025-07-06,EMP003473,Filed
CHG002340,CR009732,CRT0128,Tumakuru Civil Judge and JMFC Court,2025-04-27,EMP008536,Filed
CHG002341,CR009734,CRT0078,Hassan Civil Judge and JMFC Court,2025-06-22,EMP004777,Accepted
CHG002342,CR009739,CRT0077,Hassan Senior Civil Court,2026-02-12,EMP005035,Filed
CHG002343,CR009741,CRT0101,Koppal District and Sessions Court,2025-06-23,EMP006562,Filed
CHG002344,CR009762,CRT0066,Dharwad District and Sessions Court,2025-12-25,EMP002634,Filed
CHG002345,CR009767,CRT0050,Chikkamagaluru Special Court,2024-09-11,EMP003297,Filed
CHG002346,CR009768,CRT0122,Shivamogga Senior Civil Court,2026-04-11,EMP008174,Filed
CHG002347,CR009773,CRT0047,Chikkamagaluru Senior Civil Court,2024-11-30,EMP003302,Filed
CHG002348,CR009774,CRT0015,Belagavi Special Court,2025-06-08,EMP000778,Filed
CHG002349,CR009776,CRT0042,Chikkaballapura Senior Civil Court,2026-07-28,EMP003286,Filed
CHG002350,CR009777,CRT0110,Mandya Special Court,2024-12-10,EMP006690,Filed
CHG002351,CR009779,CRT0122,Shivamogga Senior Civil Court,2026-04-18,EMP008303,Filed
CHG002352,CR009787,CRT0076,Hassan District and Sessions Court,2025-01-23,EMP004796,Filed
CHG002353,CR009788,CRT0123,Shivamogga Civil Judge and JMFC Court,2025-10-13,EMP008238,Accepted
CHG002354,CR009791,CRT0039,Chamarajanagar Family Court,2026-10-03,EMP003261,Filed
CHG002355,CR009792,CRT0086,Kalaburagi District and Sessions Court,2025-12-05,EMP005611,Accepted
CHG002356,CR009793,CRT0094,Kodagu Family Court,2026-03-09,EMP005789,Accepted
CHG002357,CR009798,CRT0019,Bengaluru Rural Family Court,2025-11-30,EMP001445,Accepted
CHG002358,CR009800,CRT0110,Mandya Special Court,2026-03-10,EMP006734,Accepted
CHG002359,CR009802,CRT0137,Uttara Kannada Senior Civil Court,2026-11-03,EMP009251,Filed
CHG002360,CR009810,CRT0100,Kolar Special Court,2025-04-05,EMP006122,Filed
CHG002361,CR009811,CRT0136,Uttara Kannada District and Sessions Court,2026-01-12,EMP009253,Filed
