occurrence_id,case_id,occurrence_datetime,time_slot,district,taluk,gram_panchayat,village,police_station,crime_latitude,crime_longitude
OCC009294,CR009294,2026-07-15 15:53:57,Night,Mysuru,Heggadadevankote,Bidarahalli,Karawadi,Bannur PS,12.310974,76.652557
OCC009295,CR009295,2025-03-31 14:48:36,Night,Dakshina Kannada,Sulya,Kollamogru,Kollamogru,Buntwala Rural PS,12.935457,74.876463
OCC009296,CR009296,2025-07-16 03:40:41,Morning,Kolar,Bangarapet,Budikote,Pacharalahalli,Bangarpet PS,13.108384,78.122388
OCC009297,CR009297,2025-07-17 21:01:02,Afternoon,Kolar,Mulbagal,Unknown,Dhammanakere Aravanahatti,Malur PS,13.16419,78.112822
OCC009298,CR009298,2025-04-08 12:11:41,Morning,Chikkamagaluru,Narasimharajapura,Unknown,Yadehalli,Jayapura PS,13.276031,75.734943
OCC009299,CR009299,2026-02-23 02:18:30,Night,Shivamogga,Shivamogga,Umblebilu,Ganidalu,Shiralakuppa PS,13.918295,75.590115
OCC009300,CR009300,2025-05-03 13:31:11,Evening,Chikkaballapura,Chintamani,Talagawara,Muthukadahalli,Nandi Giridhama PS,13.40912,77.695493
OCC009301,CR009301,2025-03-24 07:09:34,Morning,Kolar,Kolar,Sulur,Nagalapura,Kyasamballi Police Station,13.108535,78.098503
OCC009302,CR009302,2026-03-23 15:20:31,Evening,Bengaluru Rural,Hosakote,Nandagudi,Medur,Thyamagondlu PS,13.1779,77.542735
OCC009303,CR009303,2025-09-12 11:12:15,Evening,Tumakuru,Turuvekere,Tandaga,Marappanahalli,Nonavinakere PS,13.339377,77.090591
OCC009304,CR009304,2025-07-10 18:50:00,Afternoon,Kalaburagi,Kalaburagi,Sirasgi,Kollur,Alland PS,17.350927,76.839307
OCC009305,CR009305,2025-03-03 22:11:45,Evening,Bengaluru South,Kanakapura,Sathanur,Nagarasanakote,Ijoor PS,13.001676,77.63711
OCC009306,CR009306,2025-06-24 16:27:26,Morning,Kalaburagi,Kamalapur,Kalamood,Antapnhal,Station Bazar PS,17.361866,76.824943
OCC009307,CR009307,2025-04-25 01:39:27,Morning,Mysuru,Piriyapatna,Bettadatunga,Chikkamalali.,Mandi PS,12.252159,76.680609
OCC009308,CR009308,2024-10-02 19:33:10,Afternoon,Tumakuru,Kunigal,Markonahalli,Thorehalli,Jayanagara PS,13.360985,77.103261
OCC009309,CR009309,2024-10-17 10:22:42,Morning,Chikkamagaluru,Koppa,Niluvagilu,Heggaru,Jayapura PS,13.265758,75.727383
OCC009310,CR009310,2025-03-27 11:27:51,Night,Kalaburagi,Kamalapur,Margutti,Marguthi,Revoor PS,17.325934,76.846016
OCC009311,CR009311,2025-01-11 03:27:10,Afternoon,Dharwad,Dharwad,Unknown,Daravada M,Dharwad Rural PS,15.471146,74.965478
OCC009312,CR009312,2025-03-16 03:57:46,Afternoon,Kolar,Bangarapet,A.Jothena Halli,Kondanahalli,Kolar CEN Crime PS,13.129933,78.161084
OCC009313,CR009313,2025-02-22 16:23:48,Evening,Haveri,Hirekerur,Koda,Gangapur,Halageri PS,14.812108,75.424707
OCC009314,CR009314,2024-11-19 13:17:16,Night,Kalaburagi,Kalaburagi,Avarad B,Awrad (B),Ragavendranagar PS,17.363548,76.778218
OCC009315,CR009315,2025-07-19 04:23:39,Evening,Bengaluru Urban,Yelahanka,Bandikodagehalli,Bandi Kodige Halli,Jnanabharathi Traffic PS,12.954796,77.572858
OCC009316,CR009316,2024-07-16 21:12:06,Night,Dakshina Kannada,Moodubidire,Nellikaru,Mantrady,Panambur PS,12.945273,74.89476
OCC009317,CR009317,2025-03-08 02:38:37,Night,Kolar,Kolar,Arahalli,Joohalli,Marikuppam PS,13.127366,78.159412
OCC009318,CR009318,2024-07-17 13:31:47,Afternoon,Kolar,Kolar Gold Field,Marikuppam,Keelukambali,Kolar Traffic PS,13.192822,78.123683
OCC009319,CR009319,2025-09-04 15:36:00,Late Night,Kolar,Mulbagal,Angondahalli,Bommasandra,Masti PS,13.122949,78.131102
OCC009320,CR009320,2024-08-19 06:28:03,Evening,Belagavi,Belagavi,Bambarga,Godihal,Belagavi CEN Crime PS,15.813186,74.517092
OCC009321,CR009321,2024-08-05 20:45:48,Evening,Kolar,Srinivaspur,Hodali,Avalakuppa,Kyasamballi Police Station,13.111559,78.120187
OCC009322,CR009322,2025-02-20 01:01:40,Night,Mysuru,Piriyapatna,Panchavlli,Muddanahalli *,Varuna PS,12.302929,76.616567
OCC009323,CR009323,2025-01-05 10:02:55,Morning,Bengaluru Urban,Anekal,Samandur,Kurubarahatti,Subramanyapura PS,12.969058,77.601876
OCC009324,CR009324,2024-12-30 17:38:23,Afternoon,Chitradurga,Challakere,Nannivala,Nannivala,Srirampura PS,14.212366,76.444218
OCC009325,CR009325,2024-12-02 05:47:42,Morning,Gadag,Gajendragad,Kuntoji,Goudageri,Lakshmeshwar PS,15.384255,75.620618
OCC009326,CR009326,2025-12-07 16:48:33,Afternoon,Belagavi,Kagwad,Mole,Mole,Harugeri PS,15.878166,74.458439
OCC009327,CR009327,2025-05-19 16:51:02,Morning,Kolar,Kolar,Arahalli,Kodi Kannur,Robertsonpet PS,13.116036,78.159971
OCC009328,CR009328,2025-01-04 00:27:19,Evening,Bengaluru Rural,Devanahalli,Karahalli,Karahalli Amanikere,Bengaluru CEN Crime PS,13.244547,77.593062
OCC009329,CR009329,2025-04-18 00:28:00,Night,Kalaburagi,Sedam,Kukkunda,Meenhabal,Roza PS,17.325715,76.875756
OCC009330,CR009330,2024-10-06 11:04:38,Evening,Dharwad,Dharwad,Uppin Betageri,Hanamanakoppa,Ghantikeri PS,15.424308,75.014157
OCC009331,CR009331,2025-05-14 17:05:21,Afternoon,Koppal,Kushtagi,Antarathana,Yerigonhal,Tavaregera PS,15.39821,76.184214
OCC009332,CR009332,2026-03-13 05:07:56,Night,Kolar,Malur,Hulimangala Hosakote (H.Hosakote),Lakkurhosahalli,Kolar Traffic PS,13.190658,78.11694
OCC009333,CR009333,2024-10-12 19:52:19,Morning,Koppal,Kanakagiri,Chikkadhanakanakal,Hire Dankankal,Gangavathi Rural PS,15.330645,76.140323
OCC009334,CR009334,2025-05-07 23:19:47,Night,Mysuru,Hunsur,Hirikyathanahalli,Marurkaval,Lashkar PS,12.306136,76.600041
OCC009335,CR009335,2026-04-15 23:21:55,Night,Vijayapura,Talikoti,Mukihal,Shivapur,Golgumbaz PS,16.87488,75.685298
OCC009336,CR009336,2024-12-05 09:30:16,Morning,Dakshina Kannada,Ullala,Unknown,Kotekara (Ct),E and N Crime PS Mangaluru City,12.913402,74.882677
OCC009337,CR009337,2025-11-27 18:51:21,Afternoon,Kolar,Mulbagal,Angondahalli,Angondahalli,Bangarpet PS,13.110641,78.096998
OCC009338,CR009338,2026-01-24 10:34:24,Late Night,Mysuru,Nanjangud,Duggahalli,Yalehalli,Mysuru CEN Crime PS,12.329059,76.688839
OCC009339,CR009339,2024-07-28 04:50:19,Night,Chikkaballapura,Chelur,Racheravu,Arigevarigutta,Chelur PS,13.421333,77.709249
OCC009340,CR009340,2024-10-13 10:46:43,Night,Raichur,Raichur,Jegarkal,Srinivaspur,Jalhalli PS,16.17482,77.39269
OCC009341,CR009341,2025-11-25 09:47:31,Afternoon,Bidar,Bhalki,Mehkar,Mehkar,Kushnoor PS,17.863107,77.52273
OCC009342,CR009342,2025-12-25 02:00:30,Morning,Belagavi,Hukkeri,Managuthi,Bolasyanahatti,Marihal PS,15.898586,74.516493
OCC009343,CR009343,2025-08-11 01:02:27,Evening,Tumakuru,Madhugiri,Muddenahalli,Varadanahalli,Chelur PS,13.312254,77.091785
OCC009344,CR009344,2026-01-10 13:14:25,Morning,Shivamogga,Shikarpur,Guddadathummenakatte,Guddada Thumminakatte,Bhadravathi Old Town PS,13.957389,75.536425
OCC009345,CR009345,2024-10-04 10:18:05,Afternoon,Kalaburagi,Chincholi,Ainolli,Bhoglingdhalli,Ferhatabad PS,17.306566,76.798761
OCC009346,CR009346,2025-05-23 10:07:09,Morning,Hassan,Alur,Taluru,Bommanamane,Gandasi PS,13.04361,76.077825
OCC009347,CR009347,2024-09-01 04:30:39,Morning,Bagalkote,Ilkal,Budihal S.K.,Tariwal,Teradal PS,16.147564,75.675154
OCC009348,CR009348,2026-06-10 18:42:16,Evening,Hassan,Sakleshpur,Anemahal,Kumbardi Estate,Konanur PS,13.004746,76.120654
OCC009349,CR009349,2025-01-03 02:23:54,Morning,Mandya,Krishnarajpet,Agraharabachahalli,Agrahara Bachahalli,Mandya CEN Crime PS,12.568782,76.916895
OCC009350,CR009350,2025-07-15 15:01:40,Night,Belagavi,Khanapur,Karmbla,Jalage,Belagavi City CEN Crime PS,15.823095,74.50936
OCC009351,CR009351,2024-11-26 16:55:59,Evening,Dharwad,Kundgol,Yeraguppi,Chikkanarti,Navalgund PS,15.447704,74.993884
OCC009352,CR009352,2025-05-04 21:08:33,Afternoon,Mysuru,Hunsur,Jabagere,Chikkadiganahalli,Nanjanagudu Town PS,12.286502,76.693889
OCC009353,CR009353,2025-04-13 13:30:16,Afternoon,Hassan,Channarayapatna,Gulasinda,Kuruvanka,Hassan Women PS,13.026127,76.112385
OCC009354,CR009354,2025-02-10 03:23:03,Afternoon,Udupi,Brahmavara,Pandeshwara,Moodahadu,Shirva PS,13.36289,74.764011
OCC009355,CR009355,2025-12-13 00:20:54,Morning,Kolar,Kolar,Vadagur,Seesandra,Marikuppam PS,13.114936,78.143542
OCC009356,CR009356,2026-04-27 19:34:04,Morning,Kolar,Kolar,Sulur,Nagalapura,Kyasamballi Police Station,13.108662,78.096947
OCC009357,CR009357,2024-10-19 23:52:03,Evening,Bagalkote,Bilgi,Kandagal,Chicksangam,Navanagara PS,16.178494,75.718777
OCC009358,CR009358,2025-06-17 03:49:09,Morning,Chitradurga,Hosdurga,Heggere,Vengalapura,Chitradurga Extension PS,14.248881,76.381131
OCC009359,CR009359,2025-09-22 11:43:53,Evening,Kolar,Kolar Gold Field,Gatta Madamangala,Byatarayanahalli,Marikuppam PS,13.104585,78.148691
OCC009360,CR009360,2025-04-09 22:21:27,Night,Bengaluru South,Magadi,Hullenahalli,Raghuvanapalya,Channapatna Town PS,12.954505,77.583097
OCC009361,CR009361,2026-05-13 20:15:11,Evening,Bengaluru Rural,Hosakote,Anugondanahalli,Muthkur,Attibele PS,13.202486,77.592162
OCC009362,CR009362,2025-09-29 23:36:09,Late Night,Kolar,Bangarapet,Gullahalli,Pura,BEML Nagar PS,13.128865,78.138015
OCC009363,CR009363,2024-08-18 01:56:50,Evening,Mysuru,Saligrama,Hosakote,Benaganahalli,Alanahally PS,12.314866,76.62044
OCC009364,CR009364,2026-03-03 23:51:16,Morning,Mandya,Krishnarajpet,Mandagere,Mudanahally,K.R. Pet Rural PS,12.472994,76.848617
OCC009365,CR009365,2025-11-21 07:55:27,Evening,Belagavi,Savadatti,Shindogi,Yakkeri,Mudalgi PS,15.883378,74.466609
OCC009366,CR009366,2024-08-18 04:47:35,Morning,Koppal,Kushtagi,Yeragera,Gudadurkal,Karatagi PS,15.330276,76.175546
OCC009367,CR009367,2025-01-11 10:26:27,Afternoon,Kalaburagi,Jevargi,Ankalga,Mogan Itga,Madanahipparga PS,17.315629,76.78616
OCC009368,CR009368,2026-01-27 19:58:07,Afternoon,Tumakuru,Madhugiri,Unknown,Thirumaladevarahalli,Arasikere PS,13.313288,77.074407
OCC009369,CR009369,2026-01-23 20:21:01,Night,Mysuru,Saraguru,K.Belthur,Shankahalli,Nanjanagudu Rural PS,12.320735,76.633324
OCC009370,CR009370,2026-04-13 11:20:05,Night,Chikkamagaluru,Narasimharajapura,Karekeshwara ( Melpal),Karekeshwara,Koppa PS,13.343937,75.808344
OCC009371,CR009371,2026-07-06 12:22:16,Evening,Haveri,Hangal,Seegehallisingapurplot,Shingapur,Adur PS,14.793778,75.394576
OCC009372,CR009372,2024-09-22 05:23:49,Night,Tumakuru,Pavagada,Maridasanahalli,Maridasanahalli,Tiptur Town PS,13.317741,77.060113
OCC009373,CR009373,2025-12-24 16:07:49,Evening,Kolar,Malur,Dadinaikanahallidoddi,Bennagatta,Robertsonpet PS,13.120952,78.161417
OCC009374,CR009374,2024-11-24 10:58:59,Morning,Bengaluru Rural,Doddaballapura,Sasalu,Singenahalli,Thirumalashettahalli PS,13.195209,77.585472
OCC009375,CR009375,2025-08-27 20:37:24,Afternoon,Dakshina Kannada,Mulki,Aikala,Aikala,Uppinangadi PS,12.947789,74.854483
OCC009376,CR009376,2024-12-22 21:10:23,Evening,Kolar,Kolar,Belamaranahalli,Danavahalli,Oorgaum PS,13.152893,78.081261
OCC009377,CR009377,2025-10-24 16:56:17,Morning,Bengaluru Rural,Devanahalli,Avathi,Kurubarakunte,Bengaluru CEN Crime PS,13.271057,77.564856
OCC009378,CR009378,2024-10-11 23:41:19,Afternoon,Kalaburagi,Chincholi,Garampalli,Yempalli,Madbool PS,17.330454,76.837758
OCC009379,CR009379,2025-11-26 00:09:40,Night,Mysuru,Heggadadevankote,Bachegowdanahalli,Bannavadi,Saraswathipuram PS,12.248606,76.661697
OCC009380,CR009380,2024-10-21 22:41:51,Night,Mysuru,Saraguru,Kallambalu,Kallambalu,Saraswathipuram PS,12.263585,76.638654
OCC009381,CR009381,2024-10-17 12:50:35,Morning,Kolar,Malur,Doddashivara,Haripura,Kolar Town PS,13.087917,78.125714
OCC009382,CR009382,2025-09-28 13:41:38,Afternoon,Raichur,Arakera,Jagirajadaladinni,Markamdinni,Shakti Nagar PS,16.209364,77.364839
OCC009383,CR009383,2024-08-31 23:41:13,Night,Mandya,Mandya,Mudagandur,M. Honnenahalli,Malavalli Town PS,12.487589,76.919235
OCC009384,CR009384,2025-10-10 12:12:44,Evening,Kolar,Kolar,Huttur,Huthur,Marikuppam PS,13.117984,78.168291
OCC009385,CR009385,2025-05-28 10:15:10,Night,Belagavi,Ramdurg,Idagal,Lingadal,Malamaruthi PS,15.80554,74.509066
OCC009386,CR009386,2025-09-30 23:31:56,Morning,Bengaluru Rural,Hosakote,Chokkahalli,Cholappanahalli,Hosakote PS,13.222649,77.589295
OCC009387,CR009387,2024-10-25 21:05:09,Night,Mandya,Nagamangala,Tuppadamadu,Mulkatte,Malavalli Town PS,12.497733,76.918863
OCC009388,CR009388,2025-05-24 13:36:29,Night,Chitradurga,Hosdurga,Sanihalli,Kabbinakere,Chitrahalli Gate PS,14.259385,76.40387
OCC009389,CR009389,2026-01-28 07:53:34,Night,Chikkaballapura,Chintamani,Yagavakote,Naravamakalahalli,Peresandra PS,13.468519,77.692327
OCC009390,CR009390,2025-04-16 22:26:51,Afternoon,Mysuru,Piriyapatna,Bylakuppe,Muthakur,Mysuru Women PS,12.3291,76.633122
OCC009391,CR009391,2026-01-20 15:41:10,Night,Mysuru,Mysuru,Keelanapura,Keelanapura,Deveraja Traffic PS,12.32626,76.623853
OCC009392,CR009392,2025-09-18 06:07:45,Evening,Kalaburagi,Sedam,Ranjol,Chitkanpalli,MB Nagar PS,17.333624,76.809653
OCC009393,CR009393,2025-07-19 16:38:36,Night,Uttara Kannada,Yellapur,Angod,Shigepal,Siddapura PS,14.779979,74.656007
OCC009394,CR009394,2026-05-25 23:37:30,Evening,Mysuru,Krishnarajanagara,Chandagalu,Venkatapura,Lashkar PS,12.319935,76.609422
OCC009395,CR009395,2026-02-14 12:55:36,Night,Belagavi,Hukkeri,B Alur,Bugatealur,Tilakwadi PS,15.858359,74.494524
OCC009396,CR009396,2026-04-23 09:18:48,Evening,Hassan,Arsikere,Thalalur,Kellangere,Channarayapatna Town PS,13.022057,76.114499
OCC009397,CR009397,2026-06-28 00:45:24,Morning,Kolar,Kolar,Settihalli,Settihalli,Marikuppam PS,13.120502,78.146001
OCC009398,CR009398,2025-08-12 17:30:56,Night,Kalaburagi,Kalaburagi,Sannur,Kalagnoor,Nimbarga PS,17.317906,76.84856
OCC009399,CR009399,2026-05-25 13:38:12,Night,Belagavi,Ramdurg,Bannur,Sarakote Devapur,Kulgod PS,15.880948,74.499924
OCC009400,CR009400,2025-11-05 13:15:51,Morning,Chikkaballapura,Chintamani,Bhommisettihalli,Kanisettyhalli,Chelur PS,13.437733,77.733041
OCC009401,CR009401,2024-11-14 11:33:46,Night,Kolar,Mulbagal,Kurudamale,Kusandra,Masti PS,13.108691,78.132081
OCC009402,CR009402,2025-12-15 01:50:30,Evening,Chikkamagaluru,Ajjampura,Anuvanahalli,Anuvanahalli,Jayapura PS,13.259174,75.760738
OCC009403,CR009403,2025-09-13 16:46:13,Night,Dharwad,Hubballi,Varur,Warur,Gokul Road PS,15.439415,75.064528
OCC009404,CR009404,2026-01-02 17:47:56,Evening,Shivamogga,Shikarpur,Belagavi,Javagatte,Bhadravathi Old Town PS,13.932116,75.522245
OCC009405,CR009405,2024-08-31 13:57:08,Afternoon,Kolar,Kolar,Unknown,Harohalli,Mulbagal Town PS,13.13569,78.139358
OCC009406,CR009406,2024-09-28 10:23:09,Night,Belagavi,Bailahongala,Sutagatti,Sutagatti,Nesargi PS,15.867454,74.518155
OCC009407,CR009407,2025-04-08 03:01:16,Night,Kolar,Bangarapet,Thoppanahalli,Arimanahalli,Mulbagal Town PS,13.112983,78.152529
OCC009408,CR009408,2026-01-04 02:55:01,Night,Chikkamagaluru,Tarikere,Nerlekere,Nerlekere,Jayapura PS,13.282136,75.745523
OCC009409,CR009409,2025-06-08 20:16:04,Evening,Dharwad,Kundgol,Yeraguppi,Mullahalli,Gudageri PS,15.459962,74.996453
OCC009410,CR009410,2026-05-21 16:40:37,Morning,Kolar,Malur,Banahalli,Noothanakrishnapura,Malur PS,13.16288,78.118081
OCC009411,CR009411,2025-09-13 05:42:55,Afternoon,Kalaburagi,Yadrami,Balbatti,Balbatti,Station Bazar PS,17.336682,76.82265
OCC009412,CR009412,2024-12-14 20:08:36,Night,Belagavi,Savadatti,Betasur,Yadravi,Kagwad PS,15.840096,74.526837
OCC009413,CR009413,2026-06-28 14:43:34,Morning,Shivamogga,Hosanagara,Nitturu,Kallodi,Thirthahalli PS,13.955874,75.600643
OCC009414,CR009414,2025-03-18 20:17:45,Afternoon,Raichur,Raichur,Yapaladinni,Gajral,Kowthal PS,16.19123,77.338073
OCC009415,CR009415,2024-10-29 08:51:19,Morning,Hassan,Arkalgud,Vaddarahalli,Voddarahalli,Gandasi PS,13.027171,76.068673
OCC009416,CR009416,2025-01-31 14:58:25,Evening,Kalaburagi,Aland,Kinni Sultan,Chitali,Ferhatabad PS,17.291319,76.822813
OCC009417,CR009417,2024-09-09 06:01:48,Night,Dakshina Kannada,Bantval,Kavalapaduru,Kadabettu,Vitla PS,12.917207,74.834976
OCC009418,CR009418,2025-10-28 00:39:57,Night,Kalaburagi,Aland,Kinni Sultan,Chitali,Revoor PS,17.31394,76.872616
OCC009419,CR009419,2025-09-26 04:12:52,Afternoon,Hassan,Belur,Narayanapura,Karagada,Goruru PS,13.006722,76.102257
OCC009420,CR009420,2026-03-08 08:04:49,Afternoon,Chitradurga,Hosdurga,Heggere,Vengalapura,Chitradurga Extension PS,14.244824,76.377657
OCC009421,CR009421,2026-01-29 20:04:08,Afternoon,Bengaluru South,Channapatna,Makali,Makali,Ramanagara Women PS,13.000261,77.570905
OCC009422,CR009422,2024-08-19 05:09:34,Night,Raichur,Maski,Unknown,Balganur,Yapaladinni PS,16.2226,77.363625
OCC009423,CR009423,2025-02-10 16:17:20,Night,Davanagere,Davanagere,Bada,Vitalapura,Malebennur PS,14.478678,75.939218
OCC009424,CR009424,2025-09-29 11:45:27,Evening,Bidar,Kamalnagar,Khed,Hulsoor,Chitaguppa PS,17.952452,77.54224
OCC009425,CR009425,2024-08-05 15:27:11,Evening,Belagavi,Savadatti,Goravanakolla,Gunjalarakoppa,Udyambag PS,15.865453,74.464723
OCC009426,CR009426,2026-01-26 20:43:16,Night,Mysuru,Tirumakudal - Narsipur,Thuraganuru,Goravanahalli,Kowlande PS,12.321233,76.648889
OCC009427,CR009427,2024-10-13 01:36:41,Night,Koppal,Karatagi,Gundur,Singanhal,Gangavathi Rural PS,15.336138,76.12803
OCC009428,CR009428,2024-10-18 04:47:12,Night,Belagavi,Belagavi,Belgundhi,Sonoli,Basaweshwar Chowk PS,15.8566,74.455418
OCC009429,CR009429,2024-08-30 06:07:40,Night,Hassan,Channarayapatna,Kantharajapura,Gurigaranahalli,Hassan Extn. PS,13.032084,76.142625
OCC009430,CR009430,2025-11-20 22:02:31,Evening,Kalaburagi,Aland,Bhodhan,Gunjbablad,Roza PS,17.312151,76.860459
OCC009431,CR009431,2025-02-22 13:00:04,Evening,Bidar,Bhalki,Dadgi,Kelwadi,Janwada PS,17.907629,77.519603
OCC009432,CR009432,2025-08-07 07:25:43,Evening,Mysuru,Nanjangud,Nagarle,Haniyamballi,Mandi PS,12.253742,76.665257
OCC009433,CR009433,2026-03-14 00:35:21,Afternoon,Bengaluru Rural,Doddaballapura,Majara Hosahalli,Chikka Tumkur,Nelamangala Traffic PS,13.247644,77.564396
OCC009434,CR009434,2025-02-01 00:34:16,Evening,Kolar,Malur,Chokkandahalli,Lakkenahalli,Marikuppam PS,13.140161,78.147436
OCC009435,CR009435,2024-12-07 18:02:09,Night,Koppal,Kushtagi,Antarathana,Yerigonhal,Tavaregera PS,15.401201,76.186319
OCC009436,CR009436,2025-11-19 06:46:23,Night,Belagavi,Hukkeri,Hospet,Hattialur,Basaweshwar Chowk PS,15.864268,74.476603
OCC009437,CR009437,2025-08-04 20:34:10,Evening,Mysuru,Piriyapatna,Chikkanerale,Hasuvinakaval,Siddarthanagar Traffic PS,12.262852,76.67816
OCC009438,CR009438,2024-11-17 10:51:33,Morning,Tumakuru,Tumakuru,Bellavi,T.Gollahalli,Tiptur Town PS,13.305604,77.064304
OCC009439,CR009439,2026-03-08 09:46:12,Evening,Belagavi,Khanapur,Hirehattiholi,Jikanur,Gokak Town PS,15.8813,74.515098
OCC009440,CR009440,2025-08-07 04:03:00,Afternoon,Kolar,Bangarapet,Mava Halli,Iythandahalli,Kolar Rural PS,13.144276,78.12008
OCC009441,CR009441,2024-09-11 08:03:36,Evening,Belagavi,Ramdurg,Narasapur,Narasapur,Chikkodi Town Traffic PS,15.884413,74.478811
OCC009442,CR009442,2026-03-01 20:51:48,Morning,Mandya,Nagamangala,Tuppadamadu,Kallukomari,Mandya CEN Crime PS,12.555729,76.908779
OCC009443,CR009443,2025-04-24 22:35:15,Afternoon,Mysuru,Hunsur,Chilkunda,Chilkunda,Mysore South PS,12.276213,76.658017
OCC009444,CR009444,2024-11-20 10:28:09,Night,Mysuru,Saraguru,B.Matakere,Kandalike,Hunusur Rural PS,12.338021,76.655433
OCC009445,CR009445,2026-03-18 01:16:06,Afternoon,Kolar,Kolar Gold Field,Ramasagara,Nernahalli,Srinivasapura PS,13.178261,78.144589
OCC009446,CR009446,2026-06-29 06:53:43,Afternoon,Kolar,Malur,Hulimangala Hosakote (H.Hosakote),Lakkurhosahalli,Kolar Traffic PS,13.19052,78.116118
OCC009447,CR009447,2025-03-10 12:32:41,Evening,Mysuru,Hunsur,Chilkunda,Chilkunda,Alanahally PS,12.300047,76.590687
OCC009448,CR009448,2025-08-09 03:57:30,Night,Dharwad,Dharwad,Belur,Neeralakatti,Dharwad Rural PS,15.471734,74.968487
OCC009449,CR009449,2026-06-08 23:01:45,Evening,Belagavi,Savadatti,Inamahongal,Inamhongal,Doddawad PS,15.874715,74.515324
OCC009450,CR009450,2025-01-24 01:22:13,Morning,Kolar,Malur,Thornahalli,Bellavi Plantation,Kamasamudram PS,13.121562,78.155542
OCC009451,CR009451,2024-12-30 11:15:50,Afternoon,Dharwad,Dharwad,Belur,Neeralakatti,Dharwad Rural PS,15.474305,74.968951
OCC009452,CR009452,2025-12-02 19:43:09,Night,Mandya,Pandavapura,T.S. Chatra,Thonnur,K.R. Sagar PS,12.47855,76.920963
OCC009453,CR009453,2025-09-04 23:38:59,Night,Shivamogga,Bhadravati,Agaradahalli,Basavapura,Shimoga Rural PS,13.953822,75.595787
OCC009454,CR009454,2024-09-12 07:04:57,Morning,Chikkamagaluru,Ajjampura,Kallenahalli,Rangapura,Koppa PS,13.344613,75.795129
OCC009455,CR009455,2025-04-26 11:05:01,Evening,Yadgir,Shorapur,Hemnur,Halgera,Hunasagi PS,16.752995,77.13514
OCC009456,CR009456,2025-07-23 00:15:23,Morning,Uttara Kannada,Yellapur,Angod,Tatagar,Chittakula PS,14.757035,74.659463
OCC009457,CR009457,2025-12-03 00:42:36,Night,Kalaburagi,Afzalpur,Badadal,Badadal,Chowk PS,17.326939,76.82632
OCC009458,CR009458,2026-04-03 14:21:36,Evening,Koppal,Kushtagi,Mudenoor,Kudloor,Tavaregera PS,15.399269,76.162996
OCC009459,CR009459,2025-06-04 13:58:22,Morning,Kolar,Malur,Dinnahalli,Godagahalli,Mulbagal Rural PS,13.110875,78.093079
OCC009460,CR009460,2025-03-18 16:56:29,Night,Kolar,Bangarapet,Unknown,Bangarapeta,Gownapalli PS,13.11005,78.114716
OCC009461,CR009461,2024-12-11 19:27:36,Afternoon,Belagavi,Belagavi,Kakti,Sonatti,Malamaruthi PS,15.815833,74.476664
OCC009462,CR009462,2025-10-18 03:07:36,Afternoon,Chikkaballapura,Sidlaghatta,Basettyhalli,Valasenahalli,Nandi Giridhama PS,13.39711,77.703624
OCC009463,CR009463,2025-07-10 08:39:13,Evening,Yadgir,Yadgir,Mudnal,Mudnal,Saidapur PS,16.820885,77.153068
OCC009464,CR009464,2024-12-26 15:27:16,Evening,Mandya,Nagamangala,Gondenahalli,Doddenahalli,Shivalli PS,12.561879,76.921088
OCC009465,CR009465,2024-12-22 07:15:16,Afternoon,Belagavi,Nippani,Yamagarani,Naganur,Gokak Town PS,15.883953,74.519561
OCC009466,CR009466,2025-04-18 03:15:19,Night,Kolar,Malur,Rajenahalli,Sonnappanahatti,Mulbagal Rural PS,13.126911,78.119478
OCC009467,CR009467,2026-05-24 00:06:45,Evening,Mysuru,Piriyapatna,Handithavalli,Kellur,Hunusur Town PS,12.297122,76.584577
OCC009468,CR009468,2025-10-26 13:15:10,Night,Mandya,Mandya,Basaralu,Shanbhoganahalli,Malavalli Town PS,12.503986,76.945597
OCC009469,CR009469,2025-05-30 23:45:01,Evening,Mysuru,Hunsur,Singaramaranahalli,Devagalli,Bannur PS,12.32116,76.657386
OCC009470,CR009470,2025-04-02 19:31:27,Evening,Hassan,Arsikere,Unknown,Pura,Gandasi PS,13.02969,76.044729
OCC009471,CR009471,2025-11-16 05:43:36,Night,Dakshina Kannada,Mangaluru,Gurupura,Mulur (Ct),Puttur Town PS,12.91573,74.862294
OCC009472,CR009472,2026-06-06 00:56:39,Afternoon,Kolar,Malur,Santehalli,Purasanahalli,Champion Reefs PS,13.146092,78.139678
OCC009473,CR009473,2025-10-26 00:52:03,Afternoon,Kalaburagi,Afzalpur,Baloorgi,Belurgi,MB Nagar PS,17.333921,76.811312
OCC009474,CR009474,2024-08-17 08:09:11,Evening,Kolar,Malur,Tekal,Settihalli,Kamasamudram PS,13.11514,78.142792
OCC009475,CR009475,2026-01-14 07:52:32,Night,Mysuru,Krishnarajanagara,Kaggere,Southanahalli,Beechanahalli PS,12.318185,76.605828
