arrest_id,case_id,accused_person_id,arrest_date,arresting_officer_id
ARR006837,CR008548,A008548,2024-11-15,EMP001788
ARR006838,CR008550,A008550,2025-03-23,EMP008928
ARR006839,CR008551,A008551,2026-03-08,EMP005638
ARR006840,CR008552,A008552,2025-08-13,EMP001554
ARR006841,CR008553,A008553,2025-04-11,EMP006059
ARR006842,CR008555,A008555,2025-05-02,EMP000195
ARR006843,CR008556,A008556,2025-06-04,EMP004576
ARR006844,CR008558,A008558,2025-07-16,EMP005765
ARR006845,CR008559,A008559,2026-01-23,EMP009413
ARR006846,CR008560,A008560,2025-02-24,EMP006240
ARR006847,CR008561,A008561,2025-02-17,EMP006851
ARR006848,CR008562,A008562,2026-03-11,EMP003372
ARR006849,CR008563,A008563,2025-02-05,EMP003912
ARR006850,CR008564,A008564,2024-09-18,EMP002346
ARR006851,CR008565,A008565,2025-11-30,EMP003255
ARR006852,CR008567,A008567,2025-01-22,EMP007363
ARR006853,CR008569,A008569,2025-06-21,EMP003284
ARR006854,CR008570,A008570,2024-12-24,EMP005431
ARR006855,CR008571,A008571,2025-12-27,EMP004471
ARR006856,CR008572,A008572,2024-09-14,EMP003257
ARR006857,CR008575,A008575,2026-01-10,EMP007913
ARR006858,CR008576,A008576,2025-02-09,EMP003287
ARR006859,CR008577,A008577,2024-11-26,EMP001649
ARR006860,CR008578,A008578,2025-03-15,EMP008012
ARR006861,CR008579,A008579,2024-09-30,EMP007978
ARR006862,CR008580,A008580,2025-02-06,EMP001828
ARR006863,CR008581,A008581,2025-12-19,EMP000834
ARR006864,CR008582,A008582,2025-07-10,EMP003296
ARR006865,CR008583,A008583,2025-11-18,EMP003403
ARR006866,CR008584,A008584,2026-04-07,EMP003339
ARR006867,CR008585,A008585,2025-12-28,EMP008785
ARR006868,CR008586,A008586,2025-02-16,EMP008301
ARR006869,CR008588,A008588,2025-11-03,EMP007705
ARR006870,CR008590,A008590,2025-11-07,EMP002955
ARR006871,CR008592,A008592,2024-08-04,EMP007402
ARR006872,CR008593,A008593,2025-12-19,EMP006184
ARR006873,CR008594,A008594,2026-07-05,EMP002995
ARR006874,CR008595,A008595,2025-02-03,EMP003281
ARR006875,CR008596,A008596,2026-06-14,EMP000083
ARR006876,CR008597,A008597,2026-07-06,EMP003262
ARR006877,CR008598,A008598,2026-06-07,EMP000892
ARR006878,CR008599,A008599,2024-08-13,EMP008094
ARR006879,CR008600,A008600,2025-08-07,EMP003370
ARR006880,CR008601,A008601,2026-07-07,EMP003276
ARR006881,CR008602,A008602,2024-10-18,EMP006782
ARR006882,CR008603,A008603,2025-08-09,EMP009976
ARR006883,CR008604,A008604,2025-03-08,EMP006328
ARR006884,CR008605,A008605,2026-02-16,EMP010043
ARR006885,CR008607,A008607,2024-10-08,EMP006634
ARR006886,CR008608,A008608,2026-06-06,EMP007230
ARR006887,CR008609,A008609,2025-11-12,EMP004785
ARR006888,CR008611,A008611,2025-08-03,EMP000559
ARR006889,CR008612,A008612,2025-05-09,EMP001429
ARR006890,CR008613,A008613,2025-08-08,EMP004653
ARR006891,CR008615,A008615,2025-02-25,EMP001378
ARR006892,CR008616,A008616,2025-03-21,EMP007294
ARR006893,CR008617,A008617,2025-07-27,EMP009652
ARR006894,CR008618,A008618,2026-05-17,EMP008947
ARR006895,CR008621,A008621,2025-06-24,EMP004779
ARR006896,CR008622,A008622,2025-11-01,EMP005365
ARR006897,CR008623,A008623,2024-10-13,EMP006482
ARR006898,CR008624,A008624,2024-07-11,EMP001039
ARR006899,CR008625,A008625,2025-08-24,EMP000792
ARR006900,CR008626,A008626,2025-08-30,EMP003330
ARR006901,CR008627,A008627,2025-10-08,EMP008119
ARR006902,CR008628,A008628,2025-04-26,EMP005576
ARR006903,CR008629,A008629,2025-06-12,EMP002249
ARR006904,CR008631,A008631,2026-02-18,EMP008507
ARR006905,CR008632,A008632,2025-02-03,EMP008569
ARR006906,CR008633,A008633,2026-06-14,EMP002565
ARR006907,CR008634,A008634,2026-05-17,EMP003265
ARR006908,CR008635,A008635,2025-08-21,EMP008687
ARR006909,CR008636,A008636,2025-05-02,EMP001503
ARR006910,CR008638,A008638,2026-04-01,EMP005655
ARR006911,CR008639,A008639,2026-01-06,EMP000352
ARR006912,CR008640,A008640,2026-07-27,EMP008196
ARR006913,CR008641,A008641,2025-07-28,EMP008671
ARR006914,CR008642,A008642,2024-12-05,EMP004675
ARR006915,CR008643,A008643,2025-12-23,EMP002575
ARR006916,CR008645,A008645,2025-04-15,EMP008655
ARR006917,CR008646,A008646,2024-12-14,EMP006881
ARR006918,CR008647,A008647,2026-06-27,EMP003280
ARR006919,CR008648,A008648,2026-05-11,EMP008851
ARR006920,CR008649,A008649,2026-03-24,EMP003288
ARR006921,CR008650,A008650,2024-08-14,EMP006805
ARR006922,CR008651,A008651,2026-03-13,EMP000021
ARR006923,CR008652,A008652,2024-10-14,EMP007737
ARR006924,CR008653,A008653,2025-03-03,EMP007164
ARR006925,CR008654,A008654,2025-01-10,EMP007120
ARR006926,CR008655,A008655,2026-03-21,EMP003305
ARR006927,CR008656,A008656,2026-04-28,EMP008478
ARR006928,CR008657,A008657,2026-02-13,EMP005800
ARR006929,CR008658,A008658,2026-04-12,EMP007919
ARR006930,CR008659,A008659,2025-07-19,EMP007275
ARR006931,CR008660,A008660,2025-11-23,EMP008405
ARR006932,CR008661,A008661,2025-07-06,EMP000601
ARR006933,CR008662,A008662,2026-05-10,EMP003336
ARR006934,CR008663,A008663,2025-11-02,EMP007343
ARR006935,CR008664,A008664,2025-04-29,EMP001451
ARR006936,CR008665,A008665,2025-03-09,EMP003295
ARR006937,CR008666,A008666,2025-05-10,EMP003371
ARR006938,CR008667,A008667,2025-05-15,EMP007880
ARR006939,CR008668,A008668,2026-04-18,EMP003347
ARR006940,CR008669,A008669,2025-07-20,EMP003279
ARR006941,CR008670,A008670,2026-07-28,EMP009273
ARR006942,CR008671,A008671,2025-01-25,EMP004657
ARR006943,CR008672,A008672,2024-09-23,EMP006634
ARR006944,CR008673,A008673,2025-09-30,EMP003284
ARR006945,CR008675,A008675,2025-02-12,EMP003315
ARR006946,CR008677,A008677,2024-10-12,EMP008173
ARR006947,CR008678,A008678,2025-05-13,EMP003261
ARR006948,CR008680,A008680,2026-05-04,EMP006289
ARR006949,CR008681,A008681,2024-11-01,EMP003189
ARR006950,CR008683,A008683,2025-11-30,EMP002302
ARR006951,CR008684,A008684,2025-11-06,EMP000719
ARR006952,CR008685,A008685,2026-04-10,EMP006729
ARR006953,CR008686,A008686,2024-08-24,EMP003864
ARR006954,CR008687,A008687,2025-10-27,EMP002011
ARR006955,CR008688,A008688,2026-01-12,EMP000660
ARR006956,CR008691,A008691,2025-02-17,EMP009611
ARR006957,CR008692,A008692,2025-11-09,EMP009381
ARR006958,CR008695,A008695,2024-12-09,EMP007275
ARR006959,CR008696,A008696,2025-06-07,EMP001528
ARR006960,CR008697,A008697,2025-04-13,EMP008651
ARR006961,CR008699,A008699,2025-08-14,EMP008358
ARR006962,CR008700,A008700,2025-02-22,EMP009762
ARR006963,CR008705,A008705,2024-11-05,EMP003299
ARR006964,CR008707,A008707,2024-08-09,EMP008191
ARR006965,CR008708,A008708,2026-01-18,EMP009988
ARR006966,CR008709,A008709,2026-03-16,EMP000878
ARR006967,CR008710,A008710,2026-02-16,EMP006363
ARR006968,CR008712,A008712,2025-01-11,EMP007974
ARR006969,CR008713,A008713,2024-10-04,EMP009974
ARR006970,CR008714,A008714,2025-11-19,EMP008149
ARR006971,CR008715,A008715,2026-01-27,EMP006404
ARR006972,CR008716,A008716,2024-11-28,EMP001920
ARR006973,CR008717,A008717,2024-10-11,EMP006231
ARR006974,CR008718,A008718,2024-09-20,EMP008007
ARR006975,CR008719,A008719,2024-11-04,EMP006116
ARR006976,CR008722,A008722,2025-02-25,EMP003260
ARR006977,CR008723,A008723,2025-06-14,EMP001861
ARR006978,CR008724,A008724,2026-06-04,EMP007787
ARR006979,CR008725,A008725,2024-11-01,EMP006656
ARR006980,CR008726,A008726,2025-04-17,EMP009456
ARR006981,CR008727,A008727,2025-07-12,EMP003256
ARR006982,CR008729,A008729,2025-06-06,EMP008807
ARR006983,CR008730,A008730,2025-09-29,EMP007163
ARR006984,CR008733,A008733,2026-03-03,EMP003292
ARR006985,CR008734,A008734,2025-09-14,EMP003286
ARR006986,CR008735,A008735,2025-01-07,EMP009602
ARR006987,CR008736,A008736,2025-11-28,EMP000886
ARR006988,CR008738,A008738,2025-07-22,EMP001564
ARR006989,CR008739,A008739,2025-07-18,EMP003310
ARR006990,CR008740,A008740,2025-02-22,EMP006259
ARR006991,CR008743,A008743,2025-11-30,EMP008838
ARR006992,CR008744,A008744,2025-02-08,EMP003431
ARR006993,CR008745,A008745,2026-07-11,EMP000886
ARR006994,CR008746,A008746,2025-10-30,EMP004680
ARR006995,CR008748,A008748,2024-10-02,EMP007706
ARR006996,CR008749,A008749,2025-07-22,EMP007148
ARR006997,CR008750,A008750,2025-10-05,EMP003537
ARR006998,CR008753,A008753,2025-08-06,EMP005787
ARR006999,CR008754,A008754,2024-12-16,EMP001104
ARR007000,CR008755,A008755,2026-04-28,EMP004838
ARR007001,CR008756,A008756,2025-07-04,EMP005161
ARR007002,CR008757,A008757,2026-04-06,EMP008509
ARR007003,CR008758,A008758,2026-04-21,EMP009591
ARR007004,CR008759,A008759,2026-01-11,EMP004125
ARR007005,CR008760,A008760,2025-03-21,EMP008616
ARR007006,CR008761,A008761,2026-05-16,EMP008298
ARR007007,CR008762,A008762,2026-05-26,EMP003273
ARR007008,CR008763,A008763,2024-09-26,EMP004619
ARR007009,CR008764,A008764,2025-03-04,EMP007981
ARR007010,CR008765,A008765,2025-07-08,EMP003324
ARR007011,CR008766,A008766,2025-07-17,EMP008219
ARR007012,CR008767,A008767,2026-03-16,EMP004289
ARR007013,CR008768,A008768,2024-09-03,EMP004476
ARR007014,CR008769,A008769,2026-07-06,EMP005824
ARR007015,CR008770,A008770,2025-12-19,EMP004731
ARR007016,CR008771,A008771,2025-05-15,EMP003282
ARR007017,CR008774,A008774,2026-05-23,EMP009964
ARR007018,CR008775,A008775,2026-06-03,EMP008292
ARR007019,CR008776,A008776,2025-11-14,EMP004841
ARR007020,CR008777,A008777,2025-11-17,EMP006347
ARR007021,CR008778,A008778,2025-11-22,EMP001410
ARR007022,CR008779,A008779,2025-12-11,EMP008486
ARR007023,CR008780,A008780,2025-08-12,EMP007142
ARR007024,CR008781,A008781,2025-11-29,EMP001006
ARR007025,CR008782,A008782,2025-09-20,EMP009787
ARR007026,CR008783,A008783,2025-05-14,EMP009411
ARR007027,CR008784,A008784,2024-08-08,EMP006829
ARR007028,CR008785,A008785,2025-03-31,EMP000042
ARR007029,CR008786,A008786,2025-12-06,EMP006213
ARR007030,CR008787,A008787,2025-12-16,EMP009893
ARR007031,CR008788,A008788,2024-10-30,EMP006239
ARR007032,CR008789,A008789,2024-10-02,EMP003283
ARR007033,CR008790,A008790,2025-01-01,EMP009570
ARR007034,CR008791,A008791,2025-04-18,EMP001429
ARR007035,CR008792,A008792,2026-02-17,EMP007791
ARR007036,CR008793,A008793,2025-08-26,EMP009249
ARR007037,CR008794,A008794,2025-02-23,EMP000094
ARR007038,CR008795,A008795,2024-10-07,EMP001472
ARR007039,CR008796,A008796,2025-08-20,EMP007785
ARR007040,CR008797,A008797,2026-01-22,EMP001638
ARR007041,CR008801,A008801,2025-07-16,EMP000249
ARR007042,CR008802,A008802,2025-09-05,EMP007736
ARR007043,CR008804,A008804,2024-10-21,EMP009030
ARR007044,CR008805,A008805,2026-06-28,EMP004859
ARR007045,CR008806,A008806,2025-05-16,EMP008236
ARR007046,CR008807,A008807,2025-09-29,EMP006510
ARR007047,CR008808,A008808,2025-11-06,EMP007686
ARR007048,CR008809,A008809,2026-01-22,EMP007747
ARR007049,CR008812,A008812,2025-03-30,EMP001606
ARR007050,CR008813,A008813,2025-03-31,EMP002939
ARR007051,CR008814,A008814,2025-10-29,EMP001334
ARR007052,CR008815,A008815,2024-09-16,EMP003319
ARR007053,CR008817,A008817,2024-09-16,EMP008045
ARR007054,CR008819,A008819,2026-04-20,EMP003287
ARR007055,CR008820,A008820,2025-03-20,EMP003271
ARR007056,CR008821,A008821,2025-08-03,EMP005901
ARR007057,CR008823,A008823,2024-09-05,EMP004552
ARR007058,CR008824,A008824,2024-11-19,EMP003291
ARR007059,CR008825,A008825,2026-01-21,EMP004013
ARR007060,CR008826,A008826,2026-04-13,EMP005830
ARR007061,CR008827,A008827,2026-03-10,EMP003268
ARR007062,CR008829,A008829,2025-03-26,EMP004905
ARR007063,CR008830,A008830,2025-02-28,EMP006220
ARR007064,CR008831,A008831,2026-03-25,EMP003024
ARR007065,CR008832,A008832,2026-05-25,EMP009642
ARR007066,CR008833,A008833,2026-04-19,EMP004285
ARR007067,CR008834,A008834,2026-06-02,EMP003313
ARR007068,CR008835,A008835,2026-04-07,EMP008418
ARR007069,CR008836,A008836,2025-05-28,EMP005356
ARR007070,CR008837,A008837,2024-09-21,EMP000635
ARR007071,CR008838,A008838,2024-09-23,EMP008333
ARR007072,CR008839,A008839,2025-01-18,EMP009222
ARR007073,CR008840,A008840,2025-12-30,EMP006082
ARR007074,CR008841,A008841,2025-06-30,EMP004695
ARR007075,CR008842,A008842,2024-09-21,EMP002558
ARR007076,CR008843,A008843,2025-03-05,EMP001354
ARR007077,CR008844,A008844,2025-05-16,EMP000572
ARR007078,CR008845,A008845,2026-03-07,EMP004726
ARR007079,CR008846,A008846,2024-09-05,EMP000884
ARR007080,CR008847,A008847,2025-01-07,EMP004451
ARR007081,CR008848,A008848,2024-12-12,EMP003256
ARR007082,CR008850,A008850,2025-03-11,EMP009828
ARR007083,CR008851,A008851,2025-07-11,EMP007417
ARR007084,CR008852,A008852,2025-12-21,EMP006868
ARR007085,CR008853,A008853,2025-10-07,EMP004186
ARR007086,CR008854,A008854,2024-09-13,EMP002899
ARR007087,CR008855,A008855,2026-05-23,EMP003255
ARR007088,CR008857,A008857,2025-04-18,EMP004679
ARR007089,CR008858,A008858,2025-11-18,EMP003296
ARR007090,CR008860,A008860,2024-10-10,EMP006294
ARR007091,CR008861,A008861,2024-09-05,EMP007346
ARR007092,CR008863,A008863,2024-11-01,EMP006301
ARR007093,CR008864,A008864,2026-02-19,EMP000361
ARR007094,CR008866,A008866,2025-12-03,EMP009986
ARR007095,CR008867,A008867,2025-06-28,EMP008508
ARR007096,CR008870,A008870,2025-03-11,EMP004783
ARR007097,CR008871,A008871,2025-12-20,EMP006885
ARR007098,CR008872,A008872,2024-08-13,EMP004855
ARR007099,CR008873,A008873,2024-08-04,EMP009369
ARR007100,CR008874,A008874,2025-07-25,EMP004531
ARR007101,CR008877,A008877,2025-06-21,EMP002156
ARR007102,CR008879,A008879,2025-12-08,EMP007813
ARR007103,CR008881,A008881,2024-09-10,EMP001380
ARR007104,CR008882,A008882,2024-08-14,EMP005552
ARR007105,CR008883,A008883,2026-06-07,EMP000442
ARR007106,CR008884,A008884,2025-03-18,EMP004555
ARR007107,CR008885,A008885,2025-05-11,EMP000917
ARR007108,CR008889,A008889,2024-11-14,EMP003457
ARR007109,CR008890,A008890,2024-10-28,EMP009836
ARR007110,CR008891,A008891,2026-05-03,EMP003323
ARR007111,CR008894,A008894,2026-05-18,EMP004834
ARR007112,CR008895,A008895,2025-02-22,EMP008847
ARR007113,CR008896,A008896,2024-10-05,EMP005856
ARR007114,CR008897,A008897,2026-01-07,EMP008130
ARR007115,CR008900,A008900,2024-09-11,EMP009157
ARR007116,CR008901,A008901,2025-06-23,EMP005353
ARR007117,CR008902,A008902,2026-01-10,EMP003305
ARR007118,CR008903,A008903,2024-12-11,EMP006090
ARR007119,CR008904,A008904,2025-04-05,EMP006223
ARR007120,CR008905,A008905,2025-05-14,EMP003386
ARR007121,CR008906,A008906,2025-10-26,EMP007276
ARR007122,CR008907,A008907,2025-08-17,EMP009599
ARR007123,CR008909,A008909,2026-06-28,EMP005259
ARR007124,CR008910,A008910,2025-07-14,EMP008056
ARR007125,CR008911,A008911,2025-10-01,EMP006165
ARR007126,CR008912,A008912,2025-04-22,EMP008513
ARR007127,CR008913,A008913,2026-07-20,EMP007765
ARR007128,CR008914,A008914,2026-03-05,EMP006079
ARR007129,CR008915,A008915,2026-07-02,EMP009476
ARR007130,CR008916,A008916,2024-08-04,EMP009509
ARR007131,CR008917,A008917,2025-08-06,EMP008118
ARR007132,CR008918,A008918,2026-06-10,EMP001778
ARR007133,CR008919,A008919,2025-01-20,EMP008408
ARR007134,CR008920,A008920,2024-09-24,EMP003728
ARR007135,CR008921,A008921,2026-02-26,EMP005417
ARR007136,CR008922,A008922,2026-06-24,EMP005070
ARR007137,CR008923,A008923,2024-08-28,EMP007793
ARR007138,CR008924,A008924,2026-07-25,EMP001187
ARR007139,CR008925,A008925,2026-03-30,EMP003306
ARR007140,CR008926,A008926,2024-08-10,EMP005224
ARR007141,CR008927,A008927,2025-11-27,EMP007094
ARR007142,CR008929,A008929,2025-04-20,EMP007799
ARR007143,CR008931,A008931,2026-04-27,EMP006649
ARR007144,CR008932,A008932,2024-12-05,EMP005633
ARR007145,CR008933,A008933,2024-08-08,EMP008480
ARR007146,CR008934,A008934,2026-01-19,EMP001013
ARR007147,CR008935,A008935,2025-05-16,EMP001863
ARR007148,CR008936,A008936,2025-01-17,EMP009150
ARR007149,CR008938,A008938,2025-07-21,EMP001683
ARR007150,CR008942,A008942,2024-12-10,EMP002883
ARR007151,CR008943,A008943,2025-09-02,EMP004834
ARR007152,CR008944,A008944,2025-04-12,EMP003267
ARR007153,CR008945,A008945,2024-09-20,EMP008395
ARR007154,CR008946,A008946,2026-03-06,EMP009296
ARR007155,CR008947,A008947,2025-12-27,EMP002367
ARR007156,CR008948,A008948,2026-07-27,EMP003037
ARR007157,CR008949,A008949,2025-05-29,EMP001265
ARR007158,CR008950,A008950,2025-05-17,EMP008282
ARR007159,CR008953,A008953,2025-12-19,EMP000299
ARR007160,CR008956,A008956,2025-07-31,EMP004311
ARR007161,CR008957,A008957,2026-04-23,EMP004394
ARR007162,CR008958,A008958,2025-08-03,EMP004897
ARR007163,CR008960,A008960,2025-04-16,EMP006677
ARR007164,CR008961,A008961,2026-05-11,EMP003374
ARR007165,CR008962,A008962,2026-02-26,EMP002991
ARR007166,CR008963,A008963,2024-08-13,EMP005935
ARR007167,CR008966,A008966,2025-04-03,EMP000332
ARR007168,CR008967,A008967,2025-08-07,EMP001675
ARR007169,CR008968,A008968,2024-08-22,EMP004748
ARR007170,CR008969,A008969,2026-06-12,EMP005326
ARR007171,CR008970,A008970,2026-04-29,EMP000049
ARR007172,CR008972,A008972,2024-12-25,EMP005509
ARR007173,CR008973,A008973,2024-11-12,EMP007732
ARR007174,CR008974,A008974,2025-06-14,EMP006016
ARR007175,CR008975,A008975,2025-03-07,EMP003301
ARR007176,CR008976,A008976,2025-02-10,EMP004786
ARR007177,CR008977,A008977,2025-12-30,EMP000121
ARR007178,CR008979,A008979,2026-01-15,EMP001562
ARR007179,CR008982,A008982,2025-07-10,EMP005502
ARR007180,CR008983,A008983,2026-06-28,EMP001046
ARR007181,CR008985,A008985,2025-12-15,EMP000717
ARR007182,CR008987,A008987,2026-02-22,EMP008460
ARR007183,CR008988,A008988,2025-08-02,EMP009897
ARR007184,CR008989,A008989,2025-05-26,EMP008778
ARR007185,CR008990,A008990,2025-11-14,EMP003196
ARR007186,CR008991,A008991,2024-11-17,EMP003727
ARR007187,CR008992,A008992,2025-09-12,EMP008675
ARR007188,CR008993,A008993,2026-07-03,EMP001584
ARR007189,CR008994,A008994,2025-02-15,EMP005169
ARR007190,CR008995,A008995,2024-10-11,EMP005219
ARR007191,CR008996,A008996,2026-04-28,EMP001284
ARR007192,CR008997,A008997,2024-10-18,EMP008691
ARR007193,CR008998,A008998,2025-11-20,EMP004706
ARR007194,CR008999,A008999,2025-02-15,EMP008642
ARR007195,CR009003,A009003,2026-04-02,EMP005818
ARR007196,CR009004,A009004,2025-08-18,EMP006770
ARR007197,CR009005,A009005,2025-04-20,EMP008800
ARR007198,CR009007,A009007,2026-07-12,EMP007704
ARR007199,CR009008,A009008,2024-12-02,EMP004188
ARR007200,CR009010,A009010,2025-07-15,EMP008953
ARR007201,CR009011,A009011,2025-11-27,EMP004590
ARR007202,CR009012,A009012,2025-08-08,EMP006121
ARR007203,CR009013,A009013,2024-07-16,EMP003312
ARR007204,CR009014,A009014,2025-09-27,EMP009953
ARR007205,CR009015,A009015,2025-05-25,EMP003276
ARR007206,CR009016,A009016,2025-05-16,EMP000615
ARR007207,CR009017,A009017,2024-12-10,EMP009201
ARR007208,CR009018,A009018,2026-03-08,EMP007766
ARR007209,CR009019,A009019,2024-09-11,EMP005353
ARR007210,CR009020,A009020,2025-10-29,EMP008616
ARR007211,CR009021,A009021,2026-05-31,EMP005021
ARR007212,CR009023,A009023,2026-03-03,EMP003254
ARR007213,CR009024,A009024,2024-08-09,EMP008454
ARR007214,CR009027,A009027,2026-06-20,EMP004671
ARR007215,CR009028,A009028,2026-07-08,EMP003277
ARR007216,CR009030,A009030,2026-05-13,EMP008607
ARR007217,CR009031,A009031,2025-02-20,EMP007324
ARR007218,CR009032,A009032,2025-12-18,EMP001653
ARR007219,CR009033,A009033,2025-08-08,EMP009677
ARR007220,CR009034,A009034,2026-06-12,EMP008537
ARR007221,CR009035,A009035,2024-11-16,EMP005242
ARR007222,CR009036,A009036,2025-05-16,EMP001616
ARR007223,CR009037,A009037,2025-03-12,EMP009744
ARR007224,CR009038,A009038,2025-03-16,EMP007253
ARR007225,CR009039,A009039,2024-10-12,EMP001158
ARR007226,CR009041,A009041,2025-09-15,EMP002130
ARR007227,CR009042,A009042,2025-07-27,EMP010006
ARR007228,CR009043,A009043,2026-04-18,EMP003309
ARR007229,CR009044,A009044,2026-01-23,EMP003548
ARR007230,CR009046,A009046,2025-06-18,EMP006852
ARR007231,CR009047,A009047,2024-10-26,EMP008704
ARR007232,CR009050,A009050,2024-11-05,EMP003265
ARR007233,CR009051,A009051,2025-02-11,EMP003367
ARR007234,CR009052,A009052,2025-10-29,EMP009167
ARR007235,CR009054,A009054,2024-11-30,EMP004313
ARR007236,CR009055,A009055,2024-09-20,EMP001623
ARR007237,CR009057,A009057,2025-12-21,EMP001270
ARR007238,CR009058,A009058,2026-04-11,EMP007844
ARR007239,CR009059,A009059,2026-06-26,EMP005199
ARR007240,CR009060,A009060,2026-06-28,EMP003048
ARR007241,CR009062,A009062,2024-12-07,EMP005356
ARR007242,CR009064,A009064,2025-05-04,EMP005020
ARR007243,CR009066,A009066,2025-01-28,EMP006821
ARR007244,CR009067,A009067,2025-08-13,EMP002875
ARR007245,CR009068,A009068,2026-04-11,EMP000055
ARR007246,CR009069,A009069,2026-04-02,EMP004069
ARR007247,CR009072,A009072,2025-04-08,EMP008658
ARR007248,CR009073,A009073,2026-04-22,EMP009736
ARR007249,CR009074,A009074,2024-08-10,EMP001483
ARR007250,CR009075,A009075,2025-05-04,EMP003298
ARR007251,CR009078,A009078,2024-07-29,EMP006692
ARR007252,CR009079,A009079,2025-05-24,EMP001794
ARR007253,CR009080,A009080,2024-10-30,EMP003016
ARR007254,CR009081,A009081,2024-12-20,EMP003311
ARR007255,CR009082,A009082,2026-02-22,EMP003258
ARR007256,CR009084,A009084,2025-11-15,EMP008072
ARR007257,CR009087,A009087,2025-06-07,EMP009181
ARR007258,CR009088,A009088,2025-12-16,EMP008805
ARR007259,CR009089,A009089,2025-09-21,EMP004718
ARR007260,CR009090,A009090,2024-12-16,EMP006700
ARR007261,CR009091,A009091,2025-03-13,EMP001245
ARR007262,CR009092,A009092,2025-01-07,EMP004620
ARR007263,CR009093,A009093,2025-12-16,EMP008597
ARR007264,CR009094,A009094,2024-12-05,EMP005060
ARR007265,CR009095,A009095,2025-08-15,EMP006290
ARR007266,CR009096,A009096,2025-10-26,EMP006703
ARR007267,CR009097,A009097,2025-03-14,EMP005611
ARR007268,CR009098,A009098,2025-01-14,EMP006130
ARR007269,CR009100,A009100,2025-10-11,EMP004709
ARR007270,CR009101,A009101,2025-11-23,EMP001634
ARR007271,CR009102,A009102,2026-03-26,EMP001522
ARR007272,CR009104,A009104,2026-07-10,EMP001217
ARR007273,CR009105,A009105,2025-11-19,EMP004515
ARR007274,CR009106,A009106,2025-09-14,EMP006238
ARR007275,CR009108,A009108,2024-09-23,EMP010007
ARR007276,CR009109,A009109,2026-02-25,EMP004861
