crime_id,crime_datetime,time_slot,district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,police_station_name,crime_latitude,crime_longitude,crime_category,crime_type,crime_severity,hotspot_score,victim_age,victim_gender,accused_id,accused_age,accused_gender,fir_registered,case_status,cctv_available,response_time_minutes
CR045319,2024-10-05 04:25:06,Morning,533,Chitradurga,5508,Hiriyur,217088.0,Abbenahole,606091,Sangenahalli,Chitrahalli Gate PS,14.081158,76.255671,Rural Crime,Sand Mining,Medium,26,47,Female,ACC00187,62,Female,Yes,Pending Trial,No,47
CR045320,2025-08-01 09:33:51,Evening,528,Ballari,5500,Ballari,216110.0,Chalagurki,604944,Chellagurki,Brucepet PS,15.121966,76.93593,Economic Crime,Financial Fraud,Medium,29,39,Male,ACC00225,42,Female,Yes,Pending Trial,No,59
CR045321,2025-07-27 01:42:26,Afternoon,538,Kalaburagi,5582,Kalaburagi,218016.0,Melkunda B,620289,Machnal,Chowk PS,17.353632,76.831453,Economic Crime,Forgery,Medium,49,70,Male,ACC273108,45,Female,Yes,Under Investigation,No,49
CR045322,2025-02-26 11:14:25,Morning,524,Bagalkote,5447,Bagalkot,273094.0,Chikkamyageri,598840,Hire Myageri,Bagalkot Traffic PS,16.165604,75.666241,Property Crime,Shop Theft,Medium,5,27,Female,ACC00085,32,Female,Yes,Under Investigation,Yes,44
CR045323,2025-07-17 10:10:56,Evening,529,Bidar,5454,Basavakalyan,216343.0,Gundur,599795,Ilhal,Dhannura PS,17.950434,77.352855,Public Order,Rioting,Medium,100,75,Female,ACC218251,64,Male,Yes,Pending Trial,Yes,55
CR045324,2025-01-12 12:58:38,Afternoon,539,Hassan,5560,Channarayapatna,218356.0,Mathigatta,617332,Bookanabetta,Hassan Rural PS,13.026114,76.116846,Cyber Crime,OTP Scam,Medium,99,43,Male,ACC00276,25,Female,Yes,Pending Trial,No,54
CR045325,2026-05-09 04:08:17,Evening,531,Chamarajanagar,5577,Chamarajanagar,216708.0,Venkataiana Chatra,619720,Venkataiahna Chatra,Chamarajanagar Traffic PS,11.92103,76.934127,Public Order,Rioting,Medium,29,72,Female,ACC866521,45,Female,Yes,Closed,Yes,50
CR045326,2024-12-07 21:11:33,Evening,550,Uttara Kannada,5485,Kumta,220668.0,Hiregutti,603430,Kolimanjaguni,Karwar Traffic PS,14.816147,74.141684,Rural Crime,Crop Theft,Medium,53,61,Male,ACC00112,70,Female,No,Closed,No,27
CR045327,2025-03-04 20:29:53,Evening,545,Mysuru,5569,Piriyapatna,219616.0,Chikkanerale,618115,Tharikal,Nanjanagudu Town PS,12.766741,76.402769,Rural Crime,Cattle Theft,Medium,35,26,Female,ACC348568,44,Male,Yes,Charge Sheet Filed,Yes,28
CR045328,2024-08-26 05:51:18,Night,546,Raichur,5462,Manvi,219757.0,Madlapur,601025,Rangdhal,Raichur Traffic PS,16.204933,77.363811,Property Crime,Shop Theft,Medium,62,53,Female,ACC00132,35,Female,Yes,Under Investigation,No,56
CR045329,2025-06-02 23:26:23,Night,533,Chitradurga,5507,Hosdurga,217155.0,Chikkabyladakere,606043,Bydarahalli,Chitradurga Extension PS,14.224258,76.423085,Violent Crime,Robbery,Critical,54,55,Female,ACC479661,68,Female,Yes,Closed,Yes,14
CR045330,2025-02-18 14:10:41,Afternoon,531,Chamarajanagar,5577,Chamarajanagar,216694.0,Madapura,619662,Kadahalli,Chamarajanagar Traffic PS,11.925232,76.932155,Crime Against Women,Domestic Violence,High,73,39,Female,ACC942868,41,Female,Yes,Under Investigation,No,27
CR045331,2026-04-03 02:27:43,Evening,630,Chikkaballapura,5599,Sidlaghatta,219027.0,Handiganala,624167,Varadanayakanahalli,Peresandra PS,13.605303,77.790417,Violent Crime,Attempt to Murder,Critical,15,34,Male,ACC572349,41,Male,Yes,Under Investigation,No,8
CR045332,2026-07-19 19:43:25,Afternoon,548,Tumakuru,5533,Sira,220314.0,Ramalingapura,610445,Salapura,Huliyar PS,13.577756,76.544317,Rural Crime,Cattle Theft,Medium,18,57,Male,ACC00088,38,Female,Yes,Charge Sheet Filed,Yes,43
CR045333,2026-04-26 16:04:35,Afternoon,542,Kolar,5593,Bangarapet,218808.0,Karahalli,622661,Kavaraganahalli,Nangli PS,13.186084,78.518282,Violent Crime,Attempt to Murder,Critical,19,37,Female,ACC773405,68,Male,Yes,Under Investigation,No,9
CR045334,2025-04-24 05:08:40,Evening,542,Kolar,5591,Kolar,218932.0,Doodahasala,622045,Dimba,Masti PS,12.863049,77.993374,Crime Against Women,Domestic Violence,High,11,80,Female,ACC463044,32,Male,Yes,Under Investigation,Yes,12
CR045335,2025-07-30 08:13:12,Morning,524,Bagalkote,5447,Bagalkot,215192.0,Kadampur,598793,Salagundi,Savalgi PS,16.655208,75.344778,Rural Crime,Sand Mining,Medium,70,54,Male,ACC00292,54,Female,No,Pending Trial,No,54
CR045336,2024-12-20 07:09:09,Night,530,Vijayapura,5452,Basavana Bagevadi,216472.0,Byakod,599550,Byakod,Almel PS,17.1031,76.220488,Property Crime,Shop Theft,Medium,77,29,Male,ACC00446,19,Female,Yes,Pending Trial,Yes,56
CR045337,2025-04-30 23:09:26,Late Night,542,Kolar,5590,Srinivaspur,219063.0,Pulagurkota,621539,Ragimakalapalli,Kolar Town PS,13.149098,78.14198,Violent Crime,Robbery,Critical,92,40,Female,ACC00409,18,Male,Yes,Under Investigation,Yes,14
CR045338,2025-05-17 16:44:37,Night,541,Kodagu,5567,Somvarpet,218718.0,Nerugalale,617948,Yelakanur,Ponnampet PS,12.140048,75.932872,Violent Crime,Attempt to Murder,Critical,86,77,Female,ACC00298,58,Female,Yes,Charge Sheet Filed,Yes,6
CR045339,2024-08-10 17:20:57,Morning,532,Chikkamagaluru,5529,Kadur,216881.0,Singatagere,609555,Kasuvanahalli,Koppa PS,12.717774,76.961399,Public Order,Rioting,Medium,75,23,Female,ACC348813,40,Female,Yes,Closed,No,59
CR045340,2025-06-07 06:36:48,Evening,548,Tumakuru,5535,Madhugiri,220234.0,Hosakere,610707,Hosakere,Jayanagara PS,13.919929,75.570513,Violent Crime,Assault,Critical,10,44,Male,ACC765490,69,Male,Yes,Under Investigation,Yes,5
CR045341,2025-11-25 00:39:52,Afternoon,542,Kolar,5592,Malur,218985.0,Tekal,622442,Kamarakote,Kyasamballi Police Station,12.965366,78.378284,Crime Against Women,Domestic Violence,High,14,30,Female,ACC440563,47,Female,Yes,Charge Sheet Filed,No,23
CR045342,2025-03-20 17:28:49,Afternoon,524,Bagalkote,5446,Badami,273089.0,Kainakatti,598641,Bellikindi,Amengad PS,16.056953,75.93277,Rural Crime,Crop Theft,Medium,41,55,Female,ACC781358,55,Male,Yes,Pending Trial,Yes,57
CR045343,2024-10-03 08:36:19,Night,535,Davanagere,7076,Nyamathi,217603.0,Surahonne,606735,Surahonne,Gandhi Nagar PS,14.494086,75.929131,Economic Crime,Forgery,Medium,23,50,Female,ACC432468,63,Male,Yes,Charge Sheet Filed,No,22
CR045344,2026-05-07 03:46:11,Morning,545,Mysuru,5573,Heggadadevankote,219447.0,Hampapura,618961,Jinnahalli,Hebbal PS,13.026858,77.607997,Cyber Crime,OTP Scam,Medium,57,28,Male,ACC972902,59,Female,Yes,Pending Trial,No,42
CR045345,2026-03-15 22:25:54,Night,542,Kolar,5592,Malur,,Unknown,622139,Ramachandrapura Plantation,Oorgaum PS,12.934172,78.263365,Violent Crime,Attempt to Murder,Critical,20,43,Male,ACC00095,21,Male,Yes,Charge Sheet Filed,No,8
CR045346,2025-01-22 23:01:08,Evening,540,Haveri,5492,Haveri,272994.0,Budagatti,604230,Machapur,Haveri Women PS,14.773202,75.389757,Property Crime,Chain Snatching,Medium,33,37,Male,ACC00386,27,Male,Yes,Charge Sheet Filed,No,34
CR045347,2025-11-07 06:00:21,Evening,543,Koppal,5467,Koppal,219121.0,Halageri,601714,Halgera,Koppal Women PS,15.344609,76.16406,Violent Crime,Assault,Critical,78,67,Female,ACC233497,56,Female,Yes,Pending Trial,No,6
CR045348,2026-03-12 08:14:14,Evening,526,Bengaluru Rural,5602,Doddaballapura,215455.0,Hanabe,625077,Maralenahalli,Dobbespet PS,13.235331,77.248817,Violent Crime,Assault,Critical,98,21,Male,ACC00040,47,Male,Yes,Under Investigation,No,5
CR045349,2025-12-07 15:59:01,Evening,550,Uttara Kannada,5479,Supa,220755.0,Ulvi,602738,Bidoli,Karwar Traffic PS,14.810239,74.121005,Rural Crime,Sand Mining,Medium,25,48,Male,ACC450715,70,Female,Yes,Charge Sheet Filed,No,20
CR045350,2025-03-18 00:50:49,Night,542,Kolar,5594,Mulbagal,219016.0,Urukuntemittur,622949,Chitheri,Mulbagal Rural PS,13.061178,78.421784,Violent Crime,Attempt to Murder,Critical,66,20,Female,ACC986512,20,Female,Yes,Charge Sheet Filed,Yes,11
CR045351,2026-05-25 00:38:28,Evening,538,Kalaburagi,5583,Chincholi,217956.0,Venktapur,620370,Seribikanalli,Miryan PS,17.217022,77.295019,Cyber Crime,UPI Fraud,Medium,81,57,Male,ACC00201,19,Female,Yes,Closed,Yes,44
CR045352,2025-02-25 19:18:36,Night,547,Shivamogga,5518,Hosanagara,219891.0,Maruthipura,607891,Melina Sampalli,Shikaripura Town PS,14.24308,75.371036,Crime Against Women,Domestic Violence,High,66,47,Female,ACC00270,67,Female,Yes,Charge Sheet Filed,No,19
CR045353,2026-07-18 11:36:38,Morning,548,Tumakuru,5533,Sira,272814.0,Changavara,610314,Changavara,Tumkur Rural PS,13.358409,77.103728,Violent Crime,Attempt to Murder,Critical,18,33,Male,ACC187253,51,Male,Yes,Charge Sheet Filed,Yes,10
CR045354,2024-09-11 11:59:54,Evening,541,Kodagu,5568,Virajpet,218752.0,Maldare,618025,Maldare,Kushalnagar Traffic PS,12.489788,75.93944,Property Crime,Shop Theft,Medium,27,54,Male,ACC994607,62,Male,Yes,Charge Sheet Filed,Yes,29
CR045355,2026-03-09 23:22:51,Morning,544,Mandya,5548,Pandavapura,219404.0,K Bettahalli,614070,Shamboonahalli,Melukote PS,12.644449,76.651271,Violent Crime,Attempt to Murder,Critical,67,34,Male,ACC00019,32,Female,Yes,Pending Trial,Yes,9
CR045356,2024-08-23 11:26:05,Evening,533,Chitradurga,5503,Molakalmuru,217190.0,Kondlahalli,605225,Kondlahalli,Chitradurga CEN Crime PS,14.117273,76.232321,Economic Crime,Financial Fraud,Medium,61,27,Female,ACC00029,59,Female,Yes,Charge Sheet Filed,No,52
CR045357,2025-01-11 01:54:18,Night,544,Mandya,5546,Krishnarajpet,219213.0,Beeruvalli,613599,Natanahalli,K.R. Pet Town PS,12.670719,76.476453,Cyber Crime,Phishing,Medium,74,54,Female,ACC00203,67,Male,No,Closed,Yes,37
CR045358,2026-07-11 07:02:28,Afternoon,537,Gadag,5468,Nargund,,Unknown,601871,Somapur,Gadag Women PS,15.436598,75.647151,Cyber Crime,Phishing,Medium,74,47,Male,ACC639248,55,Male,Yes,Charge Sheet Filed,Yes,35
CR045359,2025-06-22 10:54:01,Night,630,Chikkaballapura,5599,Sidlaghatta,219039.0,Sadali,624020,Kamanahalli,Peresandra PS,13.584391,77.778408,Economic Crime,Forgery,Medium,19,65,Male,ACC853376,44,Male,Yes,Closed,No,22
CR045360,2025-08-20 03:00:40,Morning,547,Shivamogga,5516,Sorab,,Unknown,939533,Soraba,Shiralakuppa PS,14.379846,75.261801,Crime Against Women,Domestic Violence,High,38,73,Female,ACC772837,58,Female,Yes,Charge Sheet Filed,No,17
CR045361,2026-06-10 11:58:59,Morning,548,Tumakuru,5537,Tumakuru,220353.0,Ballagere,611505,Yeladahalli,Hebbur PS,13.10376,77.159799,Public Order,Rioting,Medium,19,25,Female,ACC361669,34,Female,Yes,Under Investigation,Yes,38
CR045362,2026-04-19 08:16:38,Afternoon,546,Raichur,5463,Sindhnur,219825.0,Ragalaparvi,601166,Mandahosur - (D),Mudgal PS,16.029812,76.454284,Economic Crime,Forgery,Medium,32,42,Male,ACC719875,55,Male,Yes,Charge Sheet Filed,No,25
CR045363,2025-04-14 01:04:22,Night,545,Mysuru,5574,Nanjangud,219587.0,Hura,619255,Karlapura,Ashokpuram PS,12.287883,76.647768,Economic Crime,Forgery,Medium,6,34,Female,ACC426406,36,Male,No,Closed,Yes,37
CR045364,2025-03-24 05:44:39,Night,545,Mysuru,5574,Nanjangud,219571.0,Deviramanahalli,619169,Karlapura,Narasimharaja PS,12.325179,76.65981,Public Order,Illegal Liquor,Medium,29,41,Female,ACC637464,64,Female,Yes,Under Investigation,No,49
CR045365,2024-11-20 02:23:24,Afternoon,541,Kodagu,5566,Madikeri,218667.0,Bettageri,617805,Karugunda,Kodagu CEN Crime PS,12.428169,75.710705,Crime Against Women,Stalking,High,28,72,Female,ACC388452,40,Female,Yes,Charge Sheet Filed,No,14
CR045366,2025-10-13 03:39:27,Night,537,Gadag,7082,Gajendragad,217825.0,Kuntoji,601974,Myakalzeri,Gajendragad PS,15.737294,75.976806,Violent Crime,Robbery,Critical,67,78,Male,ACC259945,43,Female,Yes,Closed,Yes,6
CR045367,2024-12-26 07:51:38,Night,525,Bengaluru Urban,5543,Bengaluru South,215383.0,Kagglipura,613043,Uttari,Hulimavu Traffic PS,12.510686,77.349574,Property Crime,House Burglary,Medium,15,50,Female,ACC00352,40,Female,Yes,Closed,Yes,43
CR045368,2024-09-15 03:30:40,Evening,535,Davanagere,5513,Honnali,217605.0,Thimmalapur,606795,Neralagundi,Harihara Rural PS,14.544056,75.815493,Crime Against Women,Sexual Harassment,High,77,52,Female,ACC00284,22,Male,Yes,Under Investigation,No,23
CR045369,2025-09-14 22:49:39,Night,542,Kolar,7002,Kolar Gold Field,218806.0,Kammasandra,622745,Gorlachinnapalli,Mulbagal Rural PS,13.05168,78.423004,Violent Crime,Assault,Critical,27,54,Male,ACC870047,50,Male,Yes,Under Investigation,No,6
CR045370,2024-07-31 21:32:09,Night,538,Kalaburagi,5583,Chincholi,217928.0,Chandankera,620343,Chandankera,Roza PS,17.346857,76.839772,Violent Crime,Assault,Critical,33,44,Male,ACC529054,68,Female,Yes,Under Investigation,Yes,6
CR045371,2025-03-13 12:00:05,Evening,532,Chikkamagaluru,5527,Narasimharajapura,216955.0,Muthinakoppa,609049,Kusabur,Koppa PS,12.693444,76.955381,Public Order,Illegal Gambling,Medium,62,76,Male,ACC124390,24,Male,Yes,Closed,Yes,31
CR045372,2025-01-26 19:39:03,Evening,526,Bengaluru Rural,5602,Doddaballapura,215464.0,Kodigehalli,625079,Kolur Plantation,Nelamangala Town PS,13.09973,77.375868,Public Order,Illegal Liquor,Medium,72,31,Female,ACC00378,31,Female,No,Under Investigation,No,58
CR045373,2026-07-06 19:48:46,Morning,631,Bengaluru South,5605,Magadi,215550.0,Bittasandra,625868,Hemapura,Kodihalli PS,12.443347,77.501899,Public Order,Illegal Gambling,Medium,89,80,Male,ACC00457,25,Female,No,Pending Trial,Yes,27
CR045374,2025-06-06 00:07:23,Morning,549,Udupi,5523,Udupi,220528.0,Kalyanpura,608847,Mooduthonse,Manipal PS,13.361176,74.792941,Public Order,Rioting,Medium,53,35,Male,ACC059616,28,Female,Yes,Closed,No,50
CR045375,2025-08-29 05:24:46,Night,524,Bagalkote,5443,Jamkhandi,215265.0,Hulyal,598443,Hunashikatti,Savalgi PS,16.675701,75.328236,Cyber Crime,Phishing,Medium,80,61,Female,ACC996420,62,Male,Yes,Closed,Yes,51
CR045376,2026-03-28 10:21:11,Afternoon,631,Bengaluru South,5605,Magadi,215571.0,Solur,625880,Ramanahalli,Kanakapura Town PS,12.563722,77.440481,Violent Crime,Attempt to Murder,Critical,70,57,Female,ACC586816,62,Female,Yes,Charge Sheet Filed,No,7
CR045377,2024-10-03 05:48:39,Afternoon,542,Kolar,7002,Kolar Gold Field,218804.0,Jakkarasakuppa,622832,Settikunte,Marikuppam PS,12.916169,78.277745,Rural Crime,Sand Mining,Medium,59,21,Female,ACC306338,62,Male,Yes,Charge Sheet Filed,No,45
CR045378,2026-01-29 00:03:34,Morning,538,Kalaburagi,7089,Yadrami,273183.0,Karkihalli,620821,Karkihalli,Wadi PS,17.037711,76.568364,Property Crime,House Burglary,Medium,15,60,Female,ACC265932,65,Female,Yes,Charge Sheet Filed,No,23
CR045379,2025-04-16 00:33:48,Morning,542,Kolar,5593,Bangarapet,218809.0,Ketaganahalli,622606,Tavarekere,Oorgaum PS,12.966919,78.263427,Cyber Crime,UPI Fraud,Medium,100,22,Male,ACC454505,22,Male,Yes,Under Investigation,Yes,49
CR045380,2026-03-16 20:56:47,Night,532,Chikkamagaluru,5525,Sringeri,216959.0,Begaru,608920,K.Masige,Koppa PS,12.704805,76.977402,Crime Against Women,Sexual Harassment,High,24,58,Female,ACC295981,19,Female,Yes,Under Investigation,No,11
CR045381,2024-08-22 22:28:10,Afternoon,630,Chikkaballapura,5600,Chintamani,218876.0,Talagawara,624625,Muthukadahalli,Chelur PS,13.256369,76.538706,Economic Crime,Financial Fraud,Medium,73,60,Male,ACC796541,65,Female,Yes,Pending Trial,No,34
CR045382,2025-02-19 02:14:20,Night,544,Mandya,5551,Maddur,219267.0,Mallana Kuppe,614544,Kundanakuppe,Melukote PS,12.644651,76.648591,Violent Crime,Assault,Critical,52,22,Female,ACC041141,41,Female,Yes,Under Investigation,No,9
CR045383,2024-09-28 03:28:14,Morning,529,Bidar,5456,Aurad,216331.0,Wadgaon (D),600102,Wadgaon Deshmukh,Basava Kalyana Town PS,17.826431,76.910342,Public Order,Illegal Liquor,Medium,100,48,Female,ACC00120,29,Male,Yes,Charge Sheet Filed,Yes,55
CR045384,2025-12-31 11:25:30,Evening,544,Mandya,5546,Krishnarajpet,219220.0,Hariharapura,613569,Thernenahalli,Maddur PS,12.589649,77.056389,Property Crime,Chain Snatching,Medium,73,36,Female,ACC615449,47,Male,Yes,Under Investigation,No,39
CR045385,2025-07-21 00:53:40,Night,526,Bengaluru Rural,5603,Devanahalli,215438.0,Koira,948555,Koira Hosur,Nelamangala Rural PS,13.105388,77.394165,Violent Crime,Assault,Critical,64,28,Male,ACC469213,53,Female,Yes,Charge Sheet Filed,No,14
CR045386,2024-09-08 02:26:03,Afternoon,548,Tumakuru,5541,Kunigal,220210.0,Tavarekere,612734,Gangapura,Thilak Park PS,13.328701,77.106735,Property Crime,House Burglary,Medium,48,44,Male,ACC149347,52,Male,Yes,Closed,No,26
CR045387,2025-12-31 12:34:08,Afternoon,529,Bidar,5455,Bhalki,216382.0,Janthi,599955,Nelgi,Humnabad PS,17.761355,77.111252,Cyber Crime,UPI Fraud,Medium,16,70,Female,ACC00419,36,Male,Yes,Pending Trial,No,30
CR045388,2025-03-25 18:25:51,Evening,538,Kalaburagi,7090,Kamalapur,218015.0,Margutti,620188,Malsapur,Chittapura PS,17.122783,77.092991,Cyber Crime,OTP Scam,Medium,78,27,Male,ACC137801,52,Female,Yes,Closed,No,27
CR045389,2026-01-19 14:20:39,Evening,529,Bidar,5458,Homnabad,216438.0,Benchincholi,600286,Benchincholi,Bemalkhed PS,17.694141,77.205994,Violent Crime,Assault,Critical,58,41,Male,ACC00275,67,Female,Yes,Pending Trial,Yes,13
CR045390,2025-02-06 23:24:57,Late Night,548,Tumakuru,5536,Koratagere,220168.0,Hullikunte,611067,Obaladevarahalli,Tavarekere PS,12.95243,77.409252,Property Crime,Vehicle Theft,Medium,36,53,Female,ACC00473,44,Female,Yes,Closed,Yes,44
CR045391,2025-04-02 21:40:05,Morning,542,Kolar,5593,Bangarapet,218794.0,Doddavalagamadi,622667,Chikkakrimanahalli,Gulpet PS,13.145656,78.139787,Public Order,Illegal Liquor,Medium,13,77,Female,ACC929644,28,Female,Yes,Under Investigation,No,34
CR045392,2024-11-24 21:29:39,Evening,543,Koppal,5464,Yelbarga,273148.0,Tummaraguddhi,601247,Dammur,Hanumasagar PS,15.888668,76.062104,Cyber Crime,OTP Scam,Medium,8,67,Female,ACC409993,24,Male,Yes,Pending Trial,No,47
CR045393,2024-12-21 12:47:28,Morning,533,Chitradurga,5506,Holalkere,217132.0,H.D.Pura,605789,Nandihalli,Chitrahalli Gate PS,14.074855,76.26768,Economic Crime,Financial Fraud,Medium,60,46,Female,ACC00044,62,Female,Yes,Under Investigation,No,40
CR045394,2025-02-12 19:27:45,Morning,545,Mysuru,7230,Saligrama,219518.0,Lakshmipura,618534,Ballur,Periyapatna PS,12.212667,76.53621,Violent Crime,Murder,Critical,35,21,Female,ACC794814,66,Female,Yes,Pending Trial,No,14
CR045395,2026-02-18 17:03:56,Evening,630,Chikkaballapura,5599,Sidlaghatta,219022.0,Cheemangala,624297,Haradi Plantation,Chelur PS,13.263002,76.554683,Economic Crime,Financial Fraud,Medium,34,44,Female,ACC00192,34,Female,Yes,Charge Sheet Filed,No,59
CR045396,2025-06-21 17:01:25,Afternoon,630,Chikkaballapura,7407,Chelur,218850.0,Chilakalanerpu,624308,Dwarapalli,Peresandra PS,13.578563,77.76969,Economic Crime,Forgery,Medium,31,24,Female,ACC00482,18,Male,Yes,Closed,Yes,22
CR045397,2025-07-15 17:12:39,Late Night,524,Bagalkote,5447,Bagalkot,215185.0,Bennur,598805,Ilal,Jamakhandi Town PS,16.514882,75.277385,Violent Crime,Robbery,Critical,24,65,Female,ACC753074,69,Male,Yes,Closed,No,13
CR045398,2025-03-09 08:50:15,Night,546,Raichur,5459,Lingasugur,219726.0,Narakaladinni,600394,Nowli,Lingasugur PS,16.1568,76.510114,Cyber Crime,UPI Fraud,Medium,35,40,Female,ACC873381,60,Female,Yes,Charge Sheet Filed,Yes,59
CR045399,2025-05-26 16:02:10,Evening,527,Belagavi,5433,Chikodi,215778.0,Ankali,597186,Ankali,APMC Yard PS,15.150912,76.938537,Economic Crime,Forgery,Medium,67,45,Female,ACC451826,20,Female,Yes,Pending Trial,No,47
CR045400,2026-03-06 13:11:56,Afternoon,539,Hassan,5555,Arsikere,218246.0,Arakere,615494,Thavarehalli,Goruru PS,12.828392,76.055522,Crime Against Women,Stalking,High,62,26,Female,ACC340981,45,Female,Yes,Pending Trial,No,30
CR045401,2025-02-10 14:03:14,Afternoon,548,Tumakuru,5537,Tumakuru,220371.0,Honnudike,611585,Arehalli,Pavagada PS,14.068936,77.184182,Rural Crime,Cattle Theft,Medium,58,31,Male,ACC00335,29,Male,No,Closed,No,54
CR045402,2025-12-26 10:16:54,Afternoon,550,Uttara Kannada,5480,Haliyal,273199.0,Modalagera,602759,Handli,Dandeli Rural PS,15.250557,74.607802,Rural Crime,Cattle Theft,Medium,74,21,Female,ACC885305,50,Male,Yes,Pending Trial,No,27
CR045403,2026-04-16 07:54:02,Morning,550,Uttara Kannada,5488,Bhatkal,220591.0,Marukeri,603850,Marukeri,UK Women PS,14.827364,74.109283,Property Crime,Shop Theft,Medium,18,51,Male,ACC736241,37,Female,Yes,Under Investigation,Yes,50
CR045404,2025-08-08 09:52:13,Morning,630,Chikkaballapura,5599,Sidlaghatta,219026.0,Ganjigunte,624216,Ganganahalli,Nandi Giridhama PS,13.400675,77.69929,Violent Crime,Attempt to Murder,Critical,97,51,Female,ACC523726,23,Female,Yes,Charge Sheet Filed,No,5
CR045405,2024-12-26 08:03:43,Afternoon,527,Belagavi,7100,Kagwad,215643.0,Kusnal,597281,Molwad,Hukkeri PS,16.219575,74.606949,Crime Against Women,Domestic Violence,High,22,27,Female,ACC459859,29,Female,Yes,Pending Trial,No,24
CR045406,2026-01-25 03:12:46,Afternoon,527,Belagavi,5439,Khanapur,215975.0,Linganamath,598011,Chunchwad,Raibag PS,16.47875,74.758392,Property Crime,House Burglary,Medium,68,64,Female,ACC859078,39,Female,Yes,Charge Sheet Filed,No,58
CR045407,2025-06-23 02:48:56,Evening,544,Mandya,5547,Nagamangala,,Unknown,613706,G.Nagatihalli,Mandya Traffic PS,12.543016,76.899919,Cyber Crime,Phishing,Medium,12,33,Male,ACC122479,49,Female,Yes,Under Investigation,Yes,50
CR045408,2024-10-27 19:06:48,Late Night,539,Hassan,5556,Hassan,218383.0,Huvinahalli Kaval,616038,Huvinahalli,Dudda PS,13.084808,76.21825,Property Crime,Vehicle Theft,Medium,58,71,Male,ACC238307,43,Female,Yes,Pending Trial,Yes,20
CR045409,2025-03-12 04:41:52,Afternoon,526,Bengaluru Rural,5602,Doddaballapura,215461.0,Kanasavadi,625235,Kanasavadi,Jigani PS,12.787973,77.634689,Economic Crime,Forgery,Medium,13,75,Male,ACC00021,56,Male,Yes,Under Investigation,Yes,33
CR045410,2025-03-23 16:32:57,Afternoon,547,Shivamogga,5521,Bhadravati,219866.0,Sidlipura,608535,Sidlipura,Thirthahalli PS,13.696551,75.235671,Public Order,Illegal Gambling,Medium,17,54,Male,ACC00041,46,Male,No,Pending Trial,Yes,26
CR045411,2025-05-20 20:03:38,Morning,549,Udupi,5524,Karkal,220425.0,Inna,608900,Inna,Karkala Rural PS,13.237901,74.991336,Violent Crime,Attempt to Murder,Critical,62,31,Male,ACC00156,53,Male,Yes,Closed,Yes,15
CR045412,2024-12-20 23:17:10,Morning,541,Kodagu,5566,Madikeri,218677.0,Konanjageri (Perane),923903,Bavali,Ponnampet PS,12.165982,75.93481,Cyber Crime,UPI Fraud,Medium,43,77,Male,ACC00493,57,Female,Yes,Under Investigation,Yes,30
